Time(sec),ann6
0.0,0.5
1.0,0.5
2.0,0.5
3.0,0.5
4.0,0.5
5.0,0.5
6.0,0.5
7.0,0.5
8.0,0.5
9.0,0.4127999999999998
10.0,0.2053333333333328
11.0,0.02893333333333298
12.0,0.025644444444444803
13.0,0.025644444444444803
14.0,0.1613555555555565
15.0,0.3242666666666668
16.0,0.3983111111111112
17.0,0.3983111111111112
18.0,0.3983111111111112
19.0,0.53059375
20.0,0.6537555555555553
21.0,0.7780444444444441
22.0,0.8449777777777782
23.0,0.6006222222222232
24.0,0.4838222222222227
25.0,0.3999111111111125
26.0,0.3525333333333344
27.0,0.18573333333333664
28.0,0.18573333333333664
29.0,0.18573333333333664
30.0,0.18573333333333664
31.0,0.040800000000003264
32.0,0.2477999999999962
33.0,0.2477999999999962
34.0,0.4683777777777717
35.0,0.6698222222222212
36.0,0.68
37.0,0.6490222222222249
38.0,0.5999555555555558
39.0,0.58
40.0,0.5734222222222232
41.0,0.5734222222222232
42.0,0.5734222222222232
43.0,0.30440000000001693
44.0,0.0
45.0,0.0
46.0,0.0
47.0,0.09184444444443143
48.0,0.28653333333332764
49.0,0.3982222222222172
50.0,0.3982222222222172
51.0,0.3982222222222172
52.0,0.4947111111111076
53.0,0.6541111111111062
54.0,0.7692888888888787
55.0,0.99
56.0,0.8053333333333496
57.0,0.3942925925926301
58.0,0.3942925925926301
59.0,0.07204444444445203
60.0,0.15844444444443834
61.0,0.18
62.0,0.18
63.0,0.18
64.0,0.0
65.0,0.09626666666665896
66.0,0.3967777777777591
67.0,0.3967777777777591
68.0,0.7394888888888768
69.0,0.9900000000000002
70.0,0.9466444444444464
71.0,0.8861333333333342
72.0,0.7079833333333336
73.0,0.4713111111111102
74.0,0.4713111111111102
75.0,0.4713111111111102
76.0,0.2579925925925897
77.0,0.2579925925925897
78.0,0.01817777777777646
79.0,0.01817777777777646
80.0,0.02966666666667045
81.0,0.26526666666667564
82.0,0.41864444444445
83.0,0.41864444444445
84.0,0.41864444444445
85.0,0.41864444444445
86.0,0.5953777777777837
87.0,0.7355555555555666
88.0,0.8492444444444538
89.0,0.99
90.0,0.4906222222221983
91.0,0.4906222222221983
92.0,0.2852444444444214
93.0,0.2852444444444214
94.0,0.2852444444444214
95.0,0.2852444444444214
96.0,0.0
97.0,0.0
98.0,0.0
99.0,0.21742222222224225
100.0,0.3717185185185344
101.0,0.46
102.0,0.46
103.0,0.46
104.0,0.46
105.0,0.46
106.0,0.46
107.0,0.43635555555554395
108.0,0.351333333333312
109.0,0.1861333333333011
110.0,0.09093333333333252
111.0,0.09
112.0,0.0
113.0,0.0
114.0,0.13673333333339308
115.0,0.3522222222222306
116.0,0.3627111111111143
117.0,0.3627111111111143
118.0,0.5128444444445003
119.0,0.5128444444445003
120.0,0.6537333333333798
121.0,0.9900000000000002
122.0,0.9223333333332441
123.0,0.4124777777776781
124.0,0.4124777777776781
125.0,0.4124777777776781
126.0,0.17504444444440026
127.0,0.17504444444440026
128.0,0.17504444444440026
129.0,0.17504444444440026
130.0,0.04
131.0,0.04000000000000002
132.0,0.05813333333339042
133.0,0.3874000000000525
134.0,0.3874000000000525
135.0,0.6720666666668095
136.0,0.7695111111110258
137.0,0.6473777777777312
138.0,0.59
139.0,0.5819111111111077
140.0,0.5819111111111077
141.0,0.5396666666665922
142.0,0.5396666666665922
143.0,0.2672666666665823
144.0,0.057644444444359635
145.0,0.0
146.0,0.0
147.0,0.16671111111132247
148.0,0.16671111111132247
149.0,0.16671111111132247
150.0,0.6306666666667767
151.0,0.6306666666667767
152.0,0.75
153.0,0.75
154.0,0.75
155.0,0.7500000000000001
156.0,0.75
157.0,0.4478666666662947
158.0,0.4478666666662947
159.0,0.4478666666662947
160.0,0.03355555555549578
161.0,0.0
162.0,0.0
163.0,0.17720000000012348
164.0,0.17720000000012348
165.0,0.17720000000012348
166.0,0.17720000000012348
167.0,0.3699555555556793
168.0,0.5856000000000865
169.0,0.7321555555556643
170.0,0.6803111111110232
171.0,0.61
172.0,0.6000000000000001
173.0,0.6
174.0,0.6
175.0,0.6
176.0,0.6
177.0,0.6
