Time(sec),ann10
0.0,0.5
1.0,0.4990666666666666
2.0,0.5184222222222222
3.0,0.5184222222222222
4.0,0.5184222222222222
5.0,0.5184222222222222
6.0,0.5184222222222222
7.0,0.4055555555555556
8.0,0.15086666666666668
9.0,0.08000000000000003
10.0,0.08000000000000003
11.0,0.0619111111111111
12.0,0.02639999999999986
13.0,0.0
14.0,0.10226666666666746
15.0,0.3182222222222229
16.0,0.4255111111111115
17.0,0.4255111111111115
18.0,0.4825333333333332
19.0,0.5420625
20.0,0.6746666666666664
21.0,0.7958666666666663
22.0,0.7801777777777787
23.0,0.6295555555555564
24.0,0.4304888888888906
25.0,0.2792222222222234
26.0,0.21848888888888948
27.0,0.21848888888888948
28.0,0.21848888888888948
29.0,0.15382222222222336
30.0,0.15382222222222336
31.0,0.07435555555555691
32.0,0.07326666666666301
33.0,0.26344444444444104
34.0,0.5666666666666644
35.0,0.6458222222222202
36.0,0.6976000000000002
37.0,0.6976000000000002
38.0,0.6247555555555587
39.0,0.6247555555555587
40.0,0.6247555555555587
41.0,0.515933333333336
42.0,0.4761333333333338
43.0,0.3173333333333377
44.0,0.19571111111111364
45.0,0.024177777777782045
46.0,0.024177777777782045
47.0,0.10262222222221623
48.0,0.2474666666666596
49.0,0.3693777777777735
50.0,0.3664000000000033
51.0,0.4446222222222165
52.0,0.5617333333333282
53.0,0.6349777777777734
54.0,0.6349777777777734
55.0,0.6349777777777734
56.0,0.6349777777777734
57.0,0.4995555555555643
58.0,0.3485333333333442
59.0,0.2117777777777874
60.0,0.2117777777777874
61.0,0.2117777777777874
62.0,0.2117777777777874
63.0,0.011511111111109784
64.0,0.05844444444445082
65.0,0.022355555555551413
66.0,0.2895111111111037
67.0,0.4387111111111053
68.0,0.6064444444444368
69.0,0.6634222222222257
70.0,0.6634222222222257
71.0,0.6634222222222257
72.0,0.5687555555555565
73.0,0.5687555555555565
74.0,0.5687555555555565
75.0,0.4504888888888898
76.0,0.37201666666666666
77.0,0.27351111111111026
78.0,0.062488888888886526
79.0,0.0
80.0,0.16844444444444806
81.0,0.2915111111111165
82.0,0.3167555555555541
83.0,0.35848888888889296
84.0,0.35848888888889296
85.0,0.5241333333333498
86.0,0.5241333333333498
87.0,0.7139111111111189
88.0,0.7988444444444512
89.0,0.7457333333333219
90.0,0.6255555555555462
91.0,0.3696444444444324
92.0,0.2047333333333219
93.0,0.2047333333333219
94.0,0.2047333333333219
95.0,0.2047333333333219
96.0,0.15919999999999754
97.0,0.10026666666665726
98.0,0.03666666666665925
99.0,0.1393777777777997
100.0,0.3411777777778137
101.0,0.6493777777777828
102.0,0.6493777777777828
103.0,0.6493777777777828
104.0,0.6493777777777828
105.0,0.565088888888869
106.0,0.565088888888869
107.0,0.565088888888869
108.0,0.4961333333333161
109.0,0.3955555555555424
110.0,0.32
111.0,0.08435555555552045
112.0,0.0
113.0,0.12651111111114688
114.0,0.2763777777778044
115.0,0.2763777777778044
116.0,0.3655555555555803
117.0,0.3655555555555803
118.0,0.4583555555555751
119.0,0.5338222222222201
120.0,0.6652666666666979
121.0,0.6784888888888632
122.0,0.6784888888888632
123.0,0.6784888888888632
124.0,0.436977777777747
125.0,0.34902222222217444
126.0,0.22457777777773927
127.0,0.22457777777773927
128.0,0.22457777777773927
129.0,0.16791111111110327
130.0,0.1434666666666281
131.0,0.06000000000000001
132.0,0.1800888888889617
133.0,0.3588444444445084
134.0,0.5629333333334132
135.0,0.7009111111111164
136.0,0.7009111111111164
137.0,0.6604444444444072
138.0,0.573377777777748
139.0,0.573377777777748
140.0,0.573377777777748
141.0,0.5049111111110832
142.0,0.4225777777777513
143.0,0.30539999999996936
144.0,0.060755555555451965
145.0,0.0
146.0,0.07075555555564228
147.0,0.2600444444445077
148.0,0.3337999999999784
149.0,0.33864444444448216
150.0,0.4195555555555869
151.0,0.4195555555555869
152.0,0.4966222222222599
153.0,0.5600666666666717
154.0,0.5600666666666717
155.0,0.5600666666666717
156.0,0.5600666666666717
157.0,0.5600666666666717
158.0,0.3207999999999537
159.0,0.3207999999999537
160.0,0.17522222222215034
161.0,0.17522222222215034
162.0,0.047333333333301315
163.0,0.02324444444445974
164.0,0.0019111111111066398
165.0,0.1300000000001166
166.0,0.3101777777779119
167.0,0.5568444444445895
168.0,0.5568444444445895
169.0,0.7347111111111748
170.0,0.7202666666666233
171.0,0.6009333333333309
172.0,0.5924222222222161
173.0,0.5575777777777138
174.0,0.5575777777777138
175.0,0.5575777777777138
176.0,0.4021777777776636
177.0,0.20544444444432391
