Time_seconds,Data
0,0.5
1,0.5
2,0.508177777777778
3,0.594955555555556
4,0.7572
5,0.762433333333333
6,0.494533333333333
7,0.43
8,0.43
9,0.324888888888889
10,0.203311111111111
11,0.0670888888888884
12,0
13,0
14,0.0615333333333339
15,0.279022222222223
16,0.451022222222223
17,0.585866666666667
18,0.631777777777778
19,0.6836875
20,0.843377777777777
21,0.984577777777778
22,0.99
23,0.951911111111112
24,0.676044444444448
25,0.224800000000003
26,0.091266666666667
27,0.08
28,0.08
29,0.0766000000000002
30,0.0167333333333346
31,0
32,0.00191111111111095
33,0.057399999999998
34,0.157466666666665
35,0.296066666666661
36,0.696422222222207
37,0.99
38,0.953066666666669
39,0.814733333333339
40,0.7528
41,0.792888888888887
42,0.82
43,0.647333333333349
44,0.12771111111113
45,0
46,0
47,0.00853333333333174
48,0.167599999999988
49,0.510844444444434
50,0.57
51,0.595644444444439
52,0.683088888888886
53,0.826733333333322
54,0.95857777777777
55,0.99
56,0.977600000000003
57,0.765200000000018
58,0.261066666666689
59,0.127955555555558
60,0.0704000000000028
61,0.06
62,0.0542222222222239
63,0.00771111111111306
64,0
65,0
66,0.0319111111111074
67,0.149999999999991
68,0.375866666666657
69,0.828311111111085
70,0.99
71,0.99
72,0.99
73,0.99
74,0.934177777777779
75,0.777866666666667
76,0.540666666666665
77,0.149822222222219
78,0.000933333333333264
79,0.00880000000000066
80,0.0274222222222232
81,0.192577777777789
82,0.46826666666668
83,0.686888888888894
84,0.72
85,0.72
86,0.79731111111112
87,0.959311111111118
88,0.99
89,0.99
90,0.94395555555554
91,0.585777777777701
92,0.116977777777767
93,0.08
94,0.0808888888888894
95,0.09
96,0.086311111111109
97,0.0105333333333273
98,0
99,0.00733333333333813
100,0.301333333333414
101,0.633866666666699
102,0.841777777777805
103,0.978577777777786
104,0.99
105,0.99
106,0.99
107,0.99
108,0.9513333333333
109,0.66688888888882
110,0.40742222222217
111,0.0978666666666007
112,0
113,0.000888888888889843
114,0.151688888888938
115,0.386622222222287
116,0.569377777777789
117,0.58
118,0.605644444444471
119,0.709133333333359
120,0.891711111111159
121,0.985288888888895
122,0.99
123,0.99
124,0.753288888888638
125,0.256622222222153
126,0.121288888888852
127,0.08
128,0.0772888888888849
129,0.040933333333332
130,0.0171999999999794
131,0
132,0.0287555555555998
133,0.223066666666726
134,0.49960000000017
135,0.914800000000049
136,0.98715555555556
137,0.99
138,0.99
139,0.99
140,0.99
141,0.99
142,0.899111111110975
143,0.387688888888698
144,0.0763555555554794
145,0.0019111111111076
146,0
147,0
148,0.0121333333333571
149,0.110977777777821
150,0.241533333333423
151,0.31
152,0.277866666666607
153,0.678177777778194
154,0.99
155,0.99
156,0.99
157,0.830488888888584
158,0.214355555555374
159,0.0308888888888657
160,0.0835111111111474
161,0.1
162,0.1
163,0.0843999999999635
164,0.00284444444443774
165,0
166,0.0239555555556081
167,0.151822222222303
168,0.550933333333694
169,0.810444444444596
170,0.935644444444519
171,0.99
172,0.99
173,0.99
174,0.99
175,0.871644444444196
176,0.265999999999686
177,0.0183333333333115
