Time_seconds,Data
0,0.5
1,0.5
2,0.5
3,0.5
4,0.5
5,0.5
6,0.5
7,0.5
8,0.5
9,0.490666666666667
10,0.4128
11,0.205333333333333
12,0.028933333333333
13,0
14,0.0256444444444448
15,0.161355555555557
16,0.324266666666667
17,0.348488888888889
18,0.398311111111111
19,0.53059375
20,0.653755555555555
21,0.778044444444444
22,0.86
23,0.844977777777778
24,0.712444444444445
25,0.600622222222223
26,0.528222222222223
27,0.483822222222223
28,0.399911111111112
29,0.352533333333334
30,0.185733333333337
31,0.0408000000000033
32,0.0321333333333307
33,0.247799999999996
34,0.468377777777772
35,0.669822222222221
36,0.68
37,0.68
38,0.649022222222225
39,0.599955555555556
40,0.581822222222222
41,0.58
42,0.573422222222223
43,0.304400000000017
44,0
45,0
46,0
47,0.0918444444444314
48,0.286533333333328
49,0.398222222222217
50,0.494711111111108
51,0.558622222222218
52,0.654111111111106
53,0.769288888888879
54,0.97144444444444
55,0.99
56,0.988133333333334
57,0.80533333333335
58,0.39429259259263
59,0.072044444444452
60,0.000933333333333074
61,0.158444444444438
62,0.18
63,0.00400000000000125
64,0
65,0
66,0.096266666666659
67,0.396777777777759
68,0.739488888888877
69,0.979288888888887
70,0.99
71,0.99
72,0.946644444444446
73,0.91
74,0.886133333333334
75,0.707983333333334
76,0.47131111111111
77,0.25799259259259
78,0.0181777777777765
79,0
80,0.0296666666666704
81,0.265266666666676
82,0.41864444444445
83,0.544000000000003
84,0.595377777777784
85,0.735555555555567
86,0.82
87,0.849244444444454
88,0.97946666666667
89,0.99
90,0.799311111111071
91,0.490622222222198
92,0.285244444444421
93,0.0208222222222126
94,0
95,0
96,0
97,0
98,0
99,0.0922666666666856
100,0.217422222222242
101,0.371718518518534
102,0.448977777777785
103,0.46
104,0.436355555555544
105,0.351333333333312
106,0.186133333333301
107,0.0909333333333325
108,0.09
109,0.09
110,0.0343999999999697
111,0
112,0
113,0
114,0
115,0.136733333333393
116,0.286466666666675
117,0.352222222222231
118,0.362711111111114
119,0.5128444444445
120,0.65373333333338
121,0.933911111111177
122,0.99
123,0.99
124,0.922333333333244
125,0.412477777777678
126,0.1750444444444
127,0.0505333333333189
128,0.04
129,0.04
130,0.04
131,0.04
132,0.0581333333333904
133,0.261622222222265
134,0.387400000000052
135,0.672066666666809
136,0.870222222222238
137,0.769511111111026
138,0.647377777777731
139,0.59
140,0.59
141,0.581911111111108
142,0.539666666666592
143,0.267266666666582
144,0.0576444444443596
145,0
146,0
147,0.166711111111322
148,0.630666666666777
149,0.75
150,0.75
151,0.75
152,0.75
153,0.75
154,0.75
155,0.75
156,0.75
157,0.75
158,0.75
159,0.447866666666295
160,0.0335555555554958
161,0
162,0
163,0
164,0
165,0.0109777777778049
166,0.177200000000123
167,0.369955555555679
168,0.585600000000086
169,0.732155555555664
170,0.795511111111099
171,0.680311111111023
172,0.61
173,0.61
174,0.60399999999999
175,0.6
176,0.6
177,0.6
