Time_seconds,Data
0,0.5
1,0.501866666666667
2,0.705844444444444
3,0.906155555555556
4,0.8148
5,0.434266666666667
6,0.273733333333333
7,0.172844444444444
8,0.156222222222222
9,0.1
10,0.0870666666666665
11,0.0182222222222221
12,0
13,0.000444444444444451
14,0.0918888888888897
15,0.353111111111112
16,0.585444444444445
17,0.666133333333333
18,0.735777777777778
19,0.85525
20,0.921288888888889
21,0.984355555555556
22,0.986222222222222
23,0.858977777777779
24,0.544555555555558
25,0.271200000000002
26,0.0907555555555562
27,0.06
28,0.06
29,0.0528222222222227
30,0.0119555555555561
31,0
32,0.0437333333333308
33,0.176911111111106
34,0.60477777777777
35,0.79653333333333
36,0.909244444444443
37,0.957466666666665
38,0.802444444444451
39,0.75
40,0.75
41,0.75
42,0.699555555555563
43,0.382066666666679
44,0.148755555555561
45,0
46,0
47,0.0971111111111002
48,0.445066666666651
49,0.696666666666657
50,0.830622222222219
51,0.85
52,0.863155555555553
53,0.88
54,0.94786666666666
55,0.99
56,0.955111111111119
57,0.69506666666668
58,0.474000000000011
59,0.310888888888896
60,0.23886666666667
61,0.124222222222228
62,0.1
63,0.0839555555555594
64,0.02
65,0.0330666666666632
66,0.190755555555545
67,0.542311111111088
68,0.821333333333327
69,0.868177777777777
70,0.874
71,0.848177777777781
72,0.77
73,0.77
74,0.77
75,0.77
76,0.77
77,0.741999999999999
78,0.650444444444443
79,0.0379555555555519
80,0.0339555555555599
81,0.142622222222226
82,0.456488888888903
83,0.54
84,0.550044444444447
85,0.642666666666669
86,0.694444444444452
87,0.812933333333345
88,0.883311111111112
89,0.897577777777779
90,0.815599999999978
91,0.570399999999961
92,0.290288888888879
93,0.209999999999995
94,0.15422222222222
95,0.162711111111107
96,0.101111111111109
97,0.0774888888888848
98,0.0437777777777993
99,0.276755555555568
100,0.489940740740793
101,0.715155555555575
102,0.788888888888895
103,0.820888888888895
104,0.816933333333329
105,0.745644444444433
106,0.722933333333331
107,0.72
108,0.72
109,0.585044444444418
110,0.417688888888834
111,0.194999999999953
112,0.0199111111110981
113,0.0193777777777978
114,0.206711111111162
115,0.393422222222291
116,0.599288888888914
117,0.64
118,0.648577777777788
119,0.747555555555584
120,0.827266666666682
121,0.889088888888914
122,0.959111111111124
123,0.960044444444431
124,0.633599999999916
125,0.360466666666598
126,0.185555555555516
127,0.14
128,0.14
129,0.143822222222228
130,0.129644444444418
131,0.0705333333332969
132,0.166600000000069
133,0.327111111111169
134,0.471466666666714
135,0.673688888888961
136,0.778044444444451
137,0.78817777777777
138,0.670999999999994
139,0.66
140,0.66
141,0.66
142,0.648888888888869
143,0.482466666666586
144,0.305533333333249
145,0.0625333333332289
146,0
147,0.093822222222318
148,0.241555555555618
149,0.442977777777893
150,0.612088888888974
151,0.754266666666726
152,0.884977777777818
153,0.91
154,0.910888888888891
155,0.934133333333345
156,0.858666666666539
157,0.672488888888806
158,0.507377777777708
159,0.372311111110994
160,0.225777777777765
161,0.22
162,0.22
163,0.173444444444375
164,0.0861777777776783
165,0.165755555555575
166,0.24224444444453
167,0.49613333333358
168,0.815066666666773
169,0.917777777777816
170,0.94
171,0.922844444444437
172,0.915111111111099
173,0.91
174,0.876222222222168
175,0.84639999999999
176,0.705333333333166
177,0.241177777777444
