Time(sec),Intensity
0.0,0.46667000000000003
1.0,0.4666700000000001
2.0,0.4666700000000001
3.0,0.46667
4.0,0.46667
5.0,0.46667
6.0,0.46667000000000003
7.0,0.46667000000000003
8.0,0.46667000000000003
9.0,0.4666699999999999
10.0,0.46341213333333325
11.0,0.44503844444444435
12.0,0.4249714666666666
13.0,0.40490453333333315
14.0,0.3848384444444444
15.0,0.36477146666666654
16.0,0.34470453333333323
17.0,0.3246384444444444
18.0,0.30457146666666657
19.0,0.2853966875
20.0,0.2688688444444445
21.0,0.26667
22.0,0.26667
23.0,0.2683668
24.0,0.3858581333333318
25.0,0.567676177777776
26.0,0.7494951111111091
27.0,0.865053111111111
28.0,0.8666699999999999
29.0,0.8666700000000002
30.0,0.8666700000000002
31.0,0.8666699999999999
32.0,0.8666699999999999
33.0,0.8649722666666667
34.0,0.7474748888888932
35.0,0.5656560000000046
36.0,0.3838379555555604
37.0,0.27640671111111065
38.0,0.2985288888888882
39.0,0.322623777777777
40.0,0.3467188888888881
41.0,0.37081888888888803
42.0,0.39491168888888795
43.0,0.41900888888888793
44.0,0.4431088888888879
45.0,0.46402466666666614
46.0,0.46667
47.0,0.46667
48.0,0.46667
49.0,0.46667
50.0,0.46667
51.0,0.4666699999999999
52.0,0.45539004444444603
53.0,0.42244515555555734
54.0,0.3890000888888907
55.0,0.35555515555555745
56.0,0.32211111111111307
57.0,0.2886662222222242
58.0,0.2552211111111132
59.0,0.22177622222222437
60.0,0.18833222222222437
61.0,0.15488622222222442
62.0,0.16087697777777274
63.0,0.24017888888888325
64.0,0.3209888888888833
65.0,0.40273875555555005
66.0,0.49988831111110527
67.0,0.6008983111111057
68.0,0.6997587999999959
69.0,0.6938000000000024
70.0,0.6335000000000021
71.0,0.5732000000000016
72.0,0.5129000000000014
73.0,0.45260000000000095
74.0,0.39229382222222275
75.0,0.33643233333333344
76.0,0.31156222222222213
77.0,0.2913613333333332
78.0,0.2716715555555553
79.0,0.2606865777777776
80.0,0.2526556444444442
81.0,0.2446226666666664
82.0,0.2365896444444441
83.0,0.22855964444444404
84.0,0.22052657777777737
85.0,0.21249355555555507
86.0,0.20446266666666613
87.0,0.23347217777778373
88.0,0.3140301777777843
89.0,0.3948371111111182
90.0,0.46092155555555775
91.0,0.46667000000000003
92.0,0.4666699999999999
93.0,0.4666699999999999
94.0,0.46667000000000003
95.0,0.4666700000000001
96.0,0.46667000000000003
97.0,0.4666699999999999
98.0,0.46667000000000003
99.0,0.46667000000000003
