Time(sec),Diff Intensity
169.0,-0.0011159555555555556
170.0,0.0011679555555591892
171.0,0.0026939999999999907
172.0,0.0026952888888888867
173.0,0.0028824888888893964
174.0,0.0033668000000000083
175.0,0.0033668000000000083
176.0,0.003366800000000008
177.0,-0.0018224000000005155
178.0,-0.00201
179.0,-0.0020099999999999996
180.0,-0.0020100000000000005
181.0,-0.00201
182.0,-0.00201
183.0,-0.0016347999999989085
184.0,-0.0006700000000000001
185.0,-0.00067
186.0,-0.0006780888888888945
187.0,-0.00024373333333341222
188.0,-0.00026808888888888317
189.0,-0.00026697777777777486
190.0,-0.0002690222222222251
191.0,-0.0002679111111111111
192.0,-0.0002660888888888889
193.0,-0.00027
194.0,-0.0002669777777777748
195.0,0.001509155555559127
196.0,0.0026951111111111203
197.0,0.002692800000000009
198.0,0.0019377333333308326
199.0,0.0
200.0,0.0016538222222277957
201.0,0.00590782222222223
202.0,0.005907066666666665
203.0,-0.004168177777799411
204.0,-0.010885066666666669
205.0,-0.004168755555557061
206.0,0.002440933333334214
207.0,0.002694177777777765
208.0,0.0026952444444444477
209.0,0.001654933333331003
210.0,0.000965911111111118
211.0,-5.4888888892640734e-05
212.0,-0.002685822222222222
213.0,-0.0026839555555555556
214.0,-0.0026849333333333367
215.0,-0.002683955555555556
216.0,-0.0004086222222135685
217.0,0.005440000000000001
218.0,0.002177999999992159
219.0,0.0
220.0,0.0
221.0,0.0
222.0,0.0
223.0,0.0
224.0,0.0
225.0,0.0
226.0,0.0
227.0,0.0
228.0,-0.00040008888888991376
229.0,-0.000666977777777774
230.0,-0.0006669333333333374
231.0,-0.00067
232.0,-0.00067
233.0,-0.00067
234.0,-0.00067
235.0,-0.0006699999999999999
236.0,-0.00067
237.0,-0.0006700000000000001
238.0,-0.0002679999999988998
239.0,0.0
240.0,0.0
241.0,0.0016968000000076012
242.0,0.006060977777777782
243.0,0.006060933333333338
244.0,0.006060888888888893
245.0,0.0
246.0,0.0
247.0,0.0
248.0,0.0
249.0,0.0
250.0,0.0
251.0,-0.0016968000000080607
252.0,-0.00606
253.0,-0.00606
254.0,-0.00606
255.0,0.0007295111111114559
256.0,0.0008000000000000001
257.0,0.0008060000000000177
258.0,0.0008029333333333202
259.0,0.0008
260.0,0.0008080888888888973
261.0,0.0007999999999999999
262.0,0.0008008888888888929
263.0,0.0003239999999987476
264.0,0.0
265.0,0.0
266.0,0.0
