Time_seconds,Data
0,0.5
0.5,0.5
1,0.5
1.5,0.509709614252928
2,0.548824356749193
2.5,0.592553044116236
3,0.61
3.5,0.613338810917976
4,0.565765337285857
4.5,0.430190466332393
5,0.314889703505738
5.5,0.257366829461694
6,0.241509427242954
6.5,0.258442262636104
7,0.268610916834554
7.5,0.282007508581923
8,0.3
8.5,0.269411371948773
9,0.190998517967709
9.5,0.139711767034225
10,0.076850618921992
10.5,0.0313611750361819
11,0.00524772817202523
11.5,0.00157384583086434
12,0.01
12.5,0.01
13,0.0153779753053528
13.5,0.05015552722424
14,0.083802900649253
14.5,0.127123967685996
15,0.225994180310782
15.5,0.33589267198176
16,0.419671956338778
16.5,0.472876008227153
17,0.475172146986428
17.5,0.437586259646208
18,0.376051742583186
18.5,0.373346785606603
19,0.440964438806392
19.5,0.528103249712617
20,0.574101433040177
20.5,0.642118502323798
21,0.742523897883922
21.5,0.810219694854447
22,0.834564096143901
22.5,0.843632345316799
23,0.898500079757099
23.5,0.907988322788983
24,0.717576713516973
24.5,0.511559512799355
25,0.364672670561562
25.5,0.257599222684041
26,0.18646899627891
26.5,0.13212101564985
27,0.13
27.5,0.131459282869041
28,0.155631263442937
28.5,0.16
29,0.16
29.5,0.11086083842791
30,0.0393250810987989
30.5,0.00142828326207287
31,0.00147763257745912
31.5,0.0284726240148552
32,0.115721315835131
32.5,0.226116008843345
33,0.359967775197403
33.5,0.441932080226796
34,0.528729567179973
34.5,0.676893011354067
35,0.811548126210288
35.5,0.897439956329105
36,0.933273209583453
36.5,0.956439955426767
37,0.979994750045268
37.5,0.923153551774227
38,0.729293982515864
38.5,0.596677190065138
39,0.536118571321984
39.5,0.498515928406661
40,0.476106008920392
40.5,0.47
41,0.47
41.5,0.441882862910166
42,0.366486198348961
42.5,0.29893727678533
43,0.213719570298321
43.5,0.135462529377893
44,0.047670566866016
44.5,0.00673087281795205
45,0
45.5,0
46,0
46.5,0
47,0.0399662660272419
47.5,0.124245644413603
48,0.239671264657424
48.5,0.34533825537916
49,0.403945507995854
49.5,0.437629805426686
50,0.476409832207185
50.5,0.481289546561795
51,0.47
51.5,0.47
52,0.500540415566614
52.5,0.584798867023043
53,0.660025703271105
53.5,0.731410390349139
54,0.801558991842248
54.5,0.883770413061574
55,0.907106649787071
55.5,0.925341884783603
56,0.946058784292344
56.5,0.8541595765998
57,0.69467414954472
57.5,0.528341927157205
58,0.411152434213737
58.5,0.30263817583166
59,0.181432767619056
59.5,0.0870667676852127
60,0.0384702902257095
60.5,0.0506330597107018
61,0.0615729622424132
61.5,0.0715763712474174
62,0.0809296181475005
62.5,0.0735227271545901
63,0.0305454272571343
63.5,0.02
64,0.0144847939445212
64.5,0
65,0
65.5,0.0387031122919853
66,0.181847846415828
66.5,0.326508007005578
67,0.423287246057978
67.5,0.553432057183904
68,0.687318989938594
68.5,0.768555452676826
69,0.792650860084323
69.5,0.835316638003273
70,0.890188910352732
70.5,0.881517749019818
71,0.754172650906639
71.5,0.646451306316279
72,0.566603902581594
72.5,0.50721073596364
73,0.5
73.5,0.460806158178304
74,0.408050131613197
74.5,0.4
75,0.398480725525691
75.5,0.351365176269715
76,0.296211424236339
76.5,0.232303134272364
77,0.163207996371073
77.5,0.0998159140305256
78,0.0317735703844655
78.5,0
79,0
79.5,0
80,0.0276517460651122
80.5,0.12074104526357
81,0.243400209906255
81.5,0.354359367527509
82,0.39
82.5,0.420481175798611
83,0.441554056269781
83.5,0.449246262582466
84,0.45
84.5,0.45
85,0.457006194036843
85.5,0.499769170910778
86,0.601524553159373
86.5,0.702276806958485
87,0.794054102184145
87.5,0.88605947051301
88,0.94142084763299
88.5,0.97096500179231
89,0.99
89.5,0.937196287228828
90,0.783721348871314
90.5,0.637633604035741
91,0.535028631351881
91.5,0.447084799230364
92,0.327749136087432
92.5,0.217172224797783
93,0.0934846804700104
93.5,0.0447713226017845
94,0.0441283362436975
94.5,0.05
95,0.05
95.5,0.05
96,0.0414535651138447
96.5,0.04
97,0.0147162162964983
97.5,0
98,0
98.5,0.0377807649917997
99,0.137459047200893
99.5,0.214653884952422
100,0.274279087590385
100.5,0.334338708886922
101,0.475213752404155
101.5,0.730254567667064
102,0.853871206024361
102.5,0.881947298497614
103,0.898411770767481
103.5,0.929274105198006
104,0.95
104.5,0.95
105,0.895925248090713
105.5,0.726737459706955
106,0.61999284930916
106.5,0.592354776493502
107,0.58
107.5,0.58
108,0.58
108.5,0.58
109,0.58
109.5,0.58
110,0.58
110.5,0.58
111,0.58
111.5,0.58
112,0.58
112.5,0.58
113,0.417103045182777
113.5,0.105655397926982
114,0.0639020162607256
114.5,0.250267710402917
115,0.409993259452284
115.5,0.475152511450804
116,0.5078641858444
116.5,0.528634627507955
117,0.548433482252137
117.5,0.586824281591965
118,0.649116670553202
118.5,0.696440060502527
119,0.748501306707791
119.5,0.832531953629267
120,0.895111107613961
120.5,0.927658114530401
121,0.966330422118471
121.5,0.97
122,0.97
122.5,0.96283403150345
123,0.944551799019574
123.5,0.829168702462857
124,0.636399084922787
124.5,0.552525801220613
125,0.528112969258277
125.5,0.52
126,0.52
126.5,0.511556454440346
127,0.498027912354521
127.5,0.444998366552459
128,0.351347672440606
128.5,0.243521420694713
129,0.177616857446307
129.5,0.120555928190968
130,0.0799656395398479
130.5,0.00450414140535053
131,0
131.5,0
132,0.0175804973886756
132.5,0.108036772116088
133,0.255628002896295
133.5,0.377861812611631
134,0.449419384284678
134.5,0.484895468164575
135,0.536938987927965
135.5,0.638200789716567
136,0.723158668486642
136.5,0.76711774069234
137,0.78
137.5,0.769952404101653
138,0.708202128221041
138.5,0.62033536507022
139,0.57525518423871
139.5,0.57
140,0.57
140.5,0.568559764469625
141,0.545259856184585
141.5,0.54
142,0.478304727118011
142.5,0.376058105053906
143,0.303271996550237
143.5,0.223917512563009
144,0.165651707522631
144.5,0.0895582379648934
145,0.0247410572964196
145.5,0.00525159332291615
146,0
146.5,0.00864715980006191
147,0.090653340663921
147.5,0.21745724571216
148,0.28507998971753
148.5,0.340429430571819
149,0.374144752258939
149.5,0.386020043593424
150,0.413350436512061
150.5,0.42
151,0.421519499572037
151.5,0.477025326631558
152,0.550480579287379
152.5,0.581034761541941
153,0.631248363726194
153.5,0.675111764281354
154,0.710323382009893
154.5,0.748539853020514
155,0.836486616773786
155.5,0.925208515155208
156,0.969187764372323
156.5,0.935991851057429
157,0.776795372690234
157.5,0.604133494034364
158,0.506754926871965
158.5,0.411287171256089
159,0.325528624511694
159.5,0.232784024499478
160,0.0920550900106014
160.5,0.0115136332424004
161,0.0233112583284771
161.5,0.0438553439936904
162,0.06
162.5,0.051378049094278
163,0.04
163.5,0.0317428451325931
164,0.00667518089215007
164.5,0
165,0
165.5,0.0463275454791988
