Time_seconds,Data
0,0.5
0.5,0.5
1,0.5
1.5,0.5
2,0.5
2.5,0.5
3,0.5
3.5,0.5
4,0.491882249971592
4.5,0.457641733606162
5,0.382836178133959
5.5,0.322540806709491
6,0.29277562634242
6.5,0.28
7,0.271536443295868
7.5,0.27
8,0.2651427005952
8.5,0.26
9,0.258583186521976
9.5,0.212741736181969
10,0.130418979193638
10.5,0.0428440304844893
11,0.00322738926566481
11.5,0
12,0
12.5,0
13,0
13.5,0.0379245205411367
14,0.0932261366217619
14.5,0.116850466399636
15,0.168761081731526
15.5,0.229423467546388
16,0.287580513966835
16.5,0.32
17,0.331968796127392
17.5,0.364565427760572
18,0.379985313083432
18.5,0.451935021162362
19,0.507386445224556
19.5,0.512969630024447
20,0.570595815747671
20.5,0.6
21,0.637186570533068
21.5,0.700539630012511
22,0.735680787241529
22.5,0.753060326686872
23,0.791469635384877
23.5,0.713243203374136
24,0.406282993659452
24.5,0.260812398480236
25,0.178092969805492
25.5,0.111981885628055
26,0.0564118911173173
26.5,0.03
27,0.03
27.5,0.0380751407803169
28,0.0582220397174398
28.5,0.0647533180837534
29,0.0633721835125579
29.5,0.04
30,0.0385660102066352
30.5,0.021538905429846
31,0.01
31.5,0.01
32,0.01
32.5,0.01
33,0.01
33.5,0.01
34,0.01
34.5,0.01
35,0.0703798708094847
35.5,0.446564997847905
36,0.708139090176791
36.5,0.73
37,0.73
37.5,0.73
38,0.73
38.5,0.73
39,0.411095423125999
39.5,0.134712189484881
40,0.230258629911271
40.5,0.258463381006044
41,0.26
41.5,0.26
42,0.26
42.5,0.266846827928396
43,0.221232802568979
43.5,0.130180844532978
44,0.0498567018299816
44.5,0.00320393403820413
45,0
45.5,0
46,0
46.5,0.011300442748821
47,0.0845976917967768
47.5,0.197992135900863
48,0.24
48.5,0.241425959649149
49,0.27060326190394
49.5,0.308469046134718
50,0.33785800562333
50.5,0.36
51,0.366738930923482
51.5,0.38
52,0.410565318444279
52.5,0.424857507704467
53,0.488529155399021
53.5,0.556006625042094
54,0.594409858843418
54.5,0.671897288140604
55,0.728640952518774
55.5,0.74289426437408
56,0.680306967948217
56.5,0.560596267481224
57,0.446209001614081
57.5,0.395143264295155
58,0.377527397066401
58.5,0.318399925937565
59,0.28
59.5,0.245508582301
60,0.197640910312026
60.5,0.171538590135643
61,0.0787598506955426
61.5,0.00805202234506645
62,0.02
62.5,0.02
63,0.02
63.5,0.0132329194720216
64,0.01
64.5,0.00521413727435755
65,0
65.5,0.00818238448231178
66,0.0359207538668031
66.5,0.0751647067441617
67,0.150919828120169
67.5,0.213094792920935
68,0.316096946718517
68.5,0.462814527957187
69,0.597444771522055
69.5,0.693478972612832
70,0.839665235830262
70.5,0.962318803993603
71,0.94
71.5,0.631723591550372
72,0.190532412033073
72.5,0.222921714246364
73,0.265187405783271
73.5,0.26
74,0.26
74.5,0.247145184420461
75,0.24
75.5,0.231888594466323
76,0.207146442505922
76.5,0.178648486441017
77,0.103173340454943
77.5,0.0204408026618989
78,0
78.5,0.00683362843217653
79,0.01
79.5,0.0168104021766515
80,0.0562713951334093
80.5,0.112677508921445
81,0.12
81.5,0.123068205125644
82,0.139919253209172
82.5,0.180360694884665
83,0.22605017675695
83.5,0.260377241550892
84,0.286796137302124
84.5,0.305490699492453
85,0.366723429528148
85.5,0.445531762558625
86,0.527463740406194
86.5,0.623678130742474
87,0.683354274423814
87.5,0.779039987625529
88,0.899034369607916
88.5,0.970234602450019
89,0.951759072398008
89.5,0.908843432536557
90,0.514788750365553
90.5,0.32151653211882
91,0.313173618520861
91.5,0.272329725439767
92,0.167845048090612
92.5,0.0964101326457068
93,0.0687202270924999
93.5,0.0551830913728601
94,0.05
94.5,0.05
95,0.05
95.5,0.05
96,0.04
96.5,0.0328563137516824
97,0.0251523972234453
97.5,0.0133782722464348
98,0
98.5,0.0844305457580637
99,0.173070720782573
99.5,0.19593797064083
100,0.2
100.5,0.211260522803569
101,0.226770696113501
101.5,0.23
102,0.279461669626658
102.5,0.449177789203453
103,0.549431804827205
103.5,0.57
104,0.578157143818635
104.5,0.598233184369123
105,0.61
105.5,0.621313555592036
106,0.63
106.5,0.638129961565183
107,0.657315064015548
107.5,0.568689060216476
108,0.420953998954404
108.5,0.344053755211944
109,0.31149951548231
109.5,0.250296028712828
110,0.162787103908673
110.5,0.0592885717929727
111,0
111.5,0
112,0
112.5,0.0030532933331388
113,0.0480788725761744
113.5,0.182111922922141
114,0.184505569917263
114.5,0.13577243555153
115,0.192522759918103
115.5,0.22
116,0.22
116.5,0.232647713472864
117,0.257366710562585
117.5,0.27073495470891
118,0.310362431996244
118.5,0.32
119,0.329710480143045
119.5,0.346819258964239
120,0.376846322815844
120.5,0.523482025970849
121,0.757270526321209
121.5,0.899123344172816
122,0.937361958651137
122.5,0.94
123,0.937482567756764
123.5,0.851138768478725
124,0.658316316884762
124.5,0.419803282179203
125,0.252703001628988
125.5,0.143027664770128
126,0.0892011808190237
126.5,0.0227816605141444
127,0.01
127.5,0.01
128,0.01
128.5,0.01
129,0.01
129.5,0.01
130,0.01
130.5,0.00322743375110376
131,0
131.5,0
132,0.0594846577349787
132.5,0.1147556610482
133,0.193228857863326
133.5,0.292778503743937
134,0.367607533389688
134.5,0.50041318144284
135,0.631199096329261
135.5,0.747187948699676
136,0.835085765719836
136.5,0.908314678062995
137,0.95288675079982
137.5,0.96
138,0.811695039547085
138.5,0.443674180840947
139,0.377086816954321
139.5,0.341767122629781
140,0.374207108344717
140.5,0.450866301522324
141,0.520545766879822
141.5,0.510883501788928
142,0.41240251199098
142.5,0.32779146380854
143,0.269155533077841
143.5,0.206533947572097
144,0.095677058913556
144.5,0.00586998601501253
145,0
145.5,0.00682660718236295
146,0.01
146.5,0.01
147,0.0557560584962957
147.5,0.191752305102798
148,0.217344830590041
148.5,0.179504523098767
149,0.225293804949552
149.5,0.23
150,0.233044044838292
150.5,0.244842366764155
151,0.269958125000277
151.5,0.298649320250869
152,0.311443276670742
152.5,0.324820535619615
153,0.355658286928056
153.5,0.385136107395825
154,0.571882988187552
154.5,0.777946965875654
155,0.863219351811246
155.5,0.908090571372973
156,0.877448232880759
156.5,0.817495048300059
157,0.752259277808222
157.5,0.674830894493331
158,0.597868696280957
158.5,0.512125580725302
159,0.428918987690957
159.5,0.364706123976429
160,0.308692084070436
160.5,0.286705277877056
161,0.252809452700584
161.5,0.192148767490819
162,0.168720868472919
162.5,0.116642497950357
163,0.0499004902280782
163.5,0.010632536398891
164,0
164.5,0
165,0.0381391866132445
165.5,0.0729765530088826
166,0.100955028625089
166.5,0.137354408338715
167,0.18779609229834
167.5,0.286356083674243
168,0.454509538254808
168.5,0.609969797750477
169,0.710514624079538
169.5,0.75468402665957
