Time_seconds,Data
0,0.5
0.5,0.5
1,0.5
1.5,0.5
2,0.5
2.5,0.5
3,0.5
3.5,0.5
4,0.5
4.5,0.5
5,0.5
5.5,0.5
6,0.5
6.5,0.5
7,0.5
7.5,0.5
8,0.5
8.5,0.5
9,0.497056663020752
9.5,0.461304736694108
10,0.419154395707916
10.5,0.346658314377619
11,0.219618016777601
11.5,0.121316696526077
12,0.0338262106350424
12.5,0
13,0
13.5,0
14,0.0212186165493803
14.5,0.0698919595798974
15,0.144975600696937
15.5,0.264640573724854
16,0.328418669143219
16.5,0.333502378064048
17,0.344694764211675
17.5,0.373437766354988
18,0.39
18.5,0.438920293332611
19,0.523566762789609
19.5,0.605376240008148
20,0.654811825313853
20.5,0.720903537659916
21,0.784834525655369
21.5,0.843331102939845
22,0.86
22.5,0.86
23,0.85178476028123
23.5,0.785306303502053
24,0.708990927567608
24.5,0.64077258660518
25,0.599080983232112
25.5,0.557282140797346
26,0.525850275200633
26.5,0.497828746135435
27,0.482708650281224
27.5,0.445832581019157
28,0.390114412616699
28.5,0.37
29,0.362154462756484
29.5,0.277690966492675
30,0.170092749919286
30.5,0.120664934643552
31,0.0373372163272724
31.5,0
32,0.0401246381140671
32.5,0.148319488975146
33,0.252507560970613
33.5,0.344524882623917
34,0.474890128321073
34.5,0.595786778343323
35,0.677731147325538
35.5,0.68
36,0.68
36.5,0.68
37,0.68
37.5,0.68
38,0.649006493877803
38.5,0.608733242045518
39,0.6
39.5,0.588826182681694
40,0.58
40.5,0.58
41,0.58
41.5,0.58
42,0.58
42.5,0.496254341275631
43,0.315004628905154
43.5,0.0929764841795161
44,0
44.5,0
45,0
45.5,0
46,0
46.5,0
47,0.10279903995446
47.5,0.218637948181297
48,0.297987186626051
48.5,0.344257707429919
49,0.405213020617751
49.5,0.453175435648528
50,0.499144714371917
50.5,0.524171391536089
51,0.560291863789778
51.5,0.606934906528125
52,0.655784361032267
52.5,0.703314815671999
53,0.777612252352502
53.5,0.895864152799658
54,0.982312390901897
54.5,0.99
55,0.99
55.5,0.99
56,0.99
56.5,0.937517654435694
57,0.802616738851542
57.5,0.651770184866748
58,0.399371715733419
58.5,0.14222549536257
59,0.0714604164001984
59.5,0.00740552469449704
60,0
60.5,0.0709349206252908
61,0.166369853956386
61.5,0.18
62,0.18
62.5,0.0942260420508593
63,0
63.5,0
64,0
64.5,0
65,0
65.5,0.0263572546525421
66,0.101194334598913
66.5,0.210693376038826
67,0.397171705389219
67.5,0.574261296500178
68,0.75926577427415
68.5,0.90708101088737
69,0.99
69.5,0.99
70,0.99
70.5,0.99
71,0.99
71.5,0.988456982206949
72,0.941308583541548
72.5,0.911594154392247
73,0.91
73.5,0.91
74,0.888260946962466
74.5,0.813359835277073
75,0.713269832686085
75.5,0.60147865893381
76,0.479209771989559
76.5,0.380155183318405
77,0.273325050733365
77.5,0.132423137119281
78,0.0253604312259105
78.5,0
79,0
79.5,0
80,0.0183128504531593
80.5,0.117486561841146
81,0.251416201986903
81.5,0.351176332316936
82,0.408591156539962
82.5,0.484579780090072
83,0.546106852764418
83.5,0.56472848451163
84,0.583138638848687
84.5,0.654706302994059
85,0.719197271897643
85.5,0.800952914608237
86,0.82
86.5,0.82
87,0.838247772960457
87.5,0.91900822662008
88,0.982583305645289
88.5,0.99
89,0.99
89.5,0.969819115718511
90,0.825251341476917
90.5,0.633005263466021
91,0.49895592704722
91.5,0.395685498586217
92,0.3072293443964
92.5,0.165207568777729
93,0.024449375251908
93.5,0
94,0
94.5,0
95,0
95.5,0
96,0
96.5,0
97,0
97.5,0
98,0
98.5,0.0126082036886417
99,0.0884917964236384
99.5,0.147647395773422
100,0.212665805970085
100.5,0.2931926437791
101,0.368424165589549
101.5,0.413093740453667
102,0.448610411738262
102.5,0.46
103,0.46
103.5,0.46
104,0.440120541522496
104.5,0.408196330601954
105,0.363249621018764
105.5,0.297211219341512
106,0.195530510680595
106.5,0.119304519696765
107,0.09
107.5,0.09
108,0.09
108.5,0.09
109,0.09
109.5,0.09
110,0.0366765640391949
110.5,0
111,0
111.5,0
112,0
112.5,0
113,0
113.5,0
114,0
114.5,0.0254950043438768
115,0.118012376466135
115.5,0.23006621375655
116,0.287334798385622
116.5,0.313570374013937
117,0.35419022413771
117.5,0.36
118,0.36
118.5,0.399283158552353
119,0.510161486150307
119.5,0.585665730105337
120,0.642316486638519
120.5,0.756842578824479
121,0.920280145782095
121.5,0.99
122,0.99
122.5,0.99
123,0.99
123.5,0.99
124,0.966452355900331
124.5,0.72601764914639
125,0.432056584590075
125.5,0.290107077485539
126,0.181652454306422
126.5,0.109519294732635
127,0.0470500009792607
127.5,0.04
128,0.04
128.5,0.04
129,0.04
129.5,0.04
130,0.04
130.5,0.04
131,0.04
131.5,0.04
132,0.0118659075318668
132.5,0.144450309128211
133,0.257289146621189
133.5,0.317327717097775
134,0.376878861301815
134.5,0.467596522154531
135,0.645858519077473
135.5,0.809723763366047
136,0.872691980624835
136.5,0.873453594463587
137,0.779751896284163
137.5,0.698738690070008
138,0.657613022936415
138.5,0.59902139659138
139,0.59
139.5,0.59
140,0.59
140.5,0.59
141,0.58
141.5,0.58
142,0.58
142.5,0.435104871191715
143,0.290677852038912
143.5,0.176854410931745
144,0.0636591337187201
144.5,0
145,0
145.5,0
146,0
146.5,0
147,0.108606801958644
147.5,0.402663659451768
148,0.615404172042349
148.5,0.724160374186774
149,0.75
149.5,0.75
150,0.75
150.5,0.75
151,0.75
151.5,0.75
152,0.75
152.5,0.75
153,0.75
153.5,0.75
154,0.75
154.5,0.75
155,0.75
155.5,0.75
156,0.75
156.5,0.75
157,0.75
157.5,0.75
158,0.75
158.5,0.724436140072687
159,0.516145413342022
159.5,0.185541232807345
160,0.0304019653316212
160.5,0
161,0
161.5,0
162,0
162.5,0
163,0
163.5,0
164,0
164.5,0
165,0
165.5,0.0492567892935228
166,0.16574508681337
166.5,0.265185474445809
167,0.353732054724229
167.5,0.459266004155833
168,0.575066865399292
168.5,0.639128380170403
169,0.723427101967985
169.5,0.792227916404298
170,0.8
170.5,0.759289943310334
171,0.685450950436775
171.5,0.624431610140277
172,0.61
172.5,0.61
173,0.61
173.5,0.61
174,0.603336223517869
174.5,0.6
175,0.6
175.5,0.6
176,0.6
176.5,0.6
177,0.6
177.5,0.6
