Time_seconds,Data
0,0.5
0.5,0.5
1,0.5
1.5,0.501441987924254
2,0.51
2.5,0.520973620948982
3,0.58707059959753
3.5,0.726133013801581
4,0.763065841478675
4.5,0.77
5,0.77
5.5,0.675135655166156
6,0.49357814384135
6.5,0.44161032652559
7,0.43
7.5,0.43
8,0.43
8.5,0.42602984199097
9,0.340545364867315
9.5,0.267101203987194
10,0.214804449141639
10.5,0.158169758793612
11,0.0766101232833951
11.5,0.000805256151042407
12,0
12.5,0
13,0
13.5,0
14,0.041086605193238
14.5,0.136958653316171
15,0.261706651069748
15.5,0.366738603861234
16,0.439007845363448
16.5,0.521524101461665
17,0.584297788739424
17.5,0.606943312036694
18,0.630198630488581
18.5,0.650099085667708
19,0.682113804862766
19.5,0.74630222827196
20,0.842011534250856
20.5,0.939714788787418
21,0.99
21.5,0.99
22,0.99
22.5,0.99
23,0.956835242444616
23.5,0.865811343821917
24,0.682598301069236
24.5,0.402936262891951
25,0.222564660435614
25.5,0.121576662315023
26,0.0906592123222042
26.5,0.08
27,0.08
27.5,0.08
28,0.08
28.5,0.08
29,0.0785647968435154
29.5,0.0533229056930303
30,0.00978901622285918
30.5,0
31,0
31.5,0
32,0
32.5,0.0150565335517639
33,0.0542739356212643
33.5,0.114004517126281
34,0.157579691877186
34.5,0.202570167386562
35,0.283704458636908
35.5,0.45407321935119
36,0.679470427537448
36.5,0.929217949329397
37,0.99
37.5,0.981474442555554
38,0.959916967846253
38.5,0.898678938354538
39,0.814310027543021
39.5,0.757410260333763
40,0.75
40.5,0.76939926219322
41,0.789484573608186
41.5,0.818585043740936
42,0.82
42.5,0.790207114550801
43,0.656645804644843
43.5,0.394910026710293
44,0.124789055356522
44.5,0
45,0
45.5,0
46,0
46.5,0
47,0
47.5,0.0547675607279969
48,0.164304184621595
48.5,0.356431700678061
49,0.526056442742258
49.5,0.57
50,0.57
50.5,0.57
51,0.596058787544052
51.5,0.655436349503268
52,0.687925677896871
52.5,0.727115747263193
53,0.829040856017196
53.5,0.894656469992528
54,0.962830245300425
54.5,0.99
55,0.99
55.5,0.99
56,0.98852851709115
56.5,0.904871232579646
57,0.772577520868764
57.5,0.527029830592628
58,0.256627247902743
58.5,0.15258426780313
59,0.128518628564287
59.5,0.101225489494893
60,0.0667460781785506
60.5,0.06
61,0.06
61.5,0.06
62,0.0584955014655183
62.5,0.0253168365356555
63,0.00479534572369044
63.5,0
64,0
64.5,0
65,0
65.5,0.00708134159670676
66,0.0285965705758151
66.5,0.0739919151141028
67,0.150537707323329
67.5,0.262613260857727
68,0.375425027969701
68.5,0.530420023796769
69,0.831746877413361
69.5,0.99
70,0.99
70.5,0.99
71,0.99
71.5,0.99
72,0.99
72.5,0.99
73,0.99
73.5,0.99
74,0.940595739290063
74.5,0.847379608472944
75,0.788769924513319
75.5,0.701337175691287
76,0.578343776813279
76.5,0.379667957678062
77,0.162234929337576
77.5,0.0484680499914829
78,0
78.5,0
79,0.00513779105469788
79.5,0.0185287724832914
80,0.0214712477987677
80.5,0.0612731381122032
81,0.182678138904965
81.5,0.301242379311853
82,0.440886461864413
82.5,0.588371037995677
83,0.679484025425484
83.5,0.718564553162905
84,0.72
84.5,0.72
85,0.72
85.5,0.728403934417367
86,0.785056453302023
86.5,0.86514548525751
87,0.95173812082722
87.5,0.987400920343271
88,0.99
88.5,0.99
89,0.99
89.5,0.99
90,0.963137301971912
90.5,0.866559281836229
91,0.674720664341449
91.5,0.292644750775526
92,0.120866488147346
92.5,0.0867296249202873
93,0.08
93.5,0.08
94,0.08
94.5,0.0852161784255238
95,0.09
95.5,0.09
96,0.09
96.5,0.068237317316735
97,0.00945132316466288
97.5,0
98,0
98.5,0
99,0
99.5,0.0640247347933366
100,0.259855646702197
100.5,0.480312258617775
101,0.619661730740507
101.5,0.729426275767807
102,0.838589059275758
102.5,0.906130727533557
103,0.979415766109165
103.5,0.99
104,0.99
104.5,0.99
105,0.99
105.5,0.99
106,0.99
106.5,0.99
107,0.99
107.5,0.99
108,0.978275876260612
108.5,0.84837435958113
109,0.685648347646761
109.5,0.552934780647595
110,0.430895660898836
110.5,0.289853935418667
111,0.115393617981823
111.5,0.00772966633287772
112,0
112.5,0
113,0
113.5,0.0294192221133181
114,0.133929572565307
114.5,0.248145519078702
115,0.371075822989805
115.5,0.491013588294224
116,0.570507288782414
116.5,0.58
117,0.58
117.5,0.58
118,0.590893533625315
118.5,0.653211632757712
119,0.701846746082187
119.5,0.767636187716107
120,0.880000397954634
120.5,0.952591547833333
121,0.99
121.5,0.99
122,0.99
122.5,0.99
123,0.99
123.5,0.99
124,0.798521311395153
124.5,0.471717139750251
125,0.266518959063184
125.5,0.189108953584918
126,0.131251124410973
126.5,0.0852144451941004
127,0.08
127.5,0.08
128,0.08
128.5,0.0612429024039641
129,0.04
129.5,0.04
130,0.0211999551249387
130.5,0
131,0
131.5,0
132,0.00397863946987011
132.5,0.104335700370687
133,0.201717162370612
133.5,0.307991443678495
134,0.420590181035852
134.5,0.663140285515384
135,0.904146679927643
135.5,0.958900872730943
136,0.99
136.5,0.99
137,0.99
137.5,0.99
138,0.99
138.5,0.99
139,0.99
139.5,0.99
140,0.99
140.5,0.99
141,0.99
141.5,0.99
142,0.942197703585609
142.5,0.714641188926614
143,0.429973076033868
143.5,0.230181433899921
144,0.0905843620708444
144.5,0.0182889057454486
145,0.00142628313087147
145.5,0
146,0
146.5,0
147,0
147.5,0
148,0.00145879259459798
148.5,0.0468419018716985
149,0.10118519256265
149.5,0.149781479796379
150,0.226559296495201
150.5,0.303003049401415
151,0.31
151.5,0.31
152,0.284837232578985
152.5,0.27902876272192
153,0.588386401659926
153.5,0.951584660673954
154,0.99
154.5,0.99
155,0.99
155.5,0.99
156,0.99
156.5,0.99
157,0.890869084440855
157.5,0.535313992291584
158,0.241846254259836
158.5,0.0980890179739262
159,0.0307554898003206
159.5,0.027050757474479
160,0.0837834705386909
160.5,0.1
161,0.1
161.5,0.1
162,0.1
162.5,0.1
163,0.0944952911440331
163.5,0.0430291155942874
164,0.00144104872584174
164.5,0
165,0
165.5,0
166,0.0150551526452425
166.5,0.0761036135507929
167,0.137930302452581
167.5,0.258894639653732
168,0.530590582520364
168.5,0.74
169,0.788932564339668
169.5,0.887129049833571
170,0.919609399195043
170.5,0.982390895743409
171,0.99
171.5,0.99
172,0.99
172.5,0.99
173,0.99
173.5,0.99
174,0.99
174.5,0.99
175,0.919189257619525
175.5,0.661096945638936
176,0.315785780862771
176.5,0.0970962387238589
177,0.0170525381534536
177.5,0.00679586526921801
