Time(sec),ann6
0.0,0.51
1.0,0.51
2.0,0.51
3.0,0.51
4.0,0.51
5.0,0.51
6.0,0.51
7.0,0.5099999999999999
8.0,0.5099999999999999
9.0,0.5099999999999999
10.0,0.51
11.0,0.5095111111111109
12.0,0.43684444444444426
13.0,0.43
14.0,0.404622222222222
15.0,0.3512
16.0,0.34
17.0,0.3208888888888889
18.0,0.2919111111111112
19.0,0.28
20.0,0.28
21.0,0.28
22.0,0.28
23.0,0.28
24.0,0.4827111111111085
25.0,0.6503555555555536
26.0,0.7644888888888886
27.0,0.8591111111111109
28.0,0.86
29.0,0.86
30.0,0.86
31.0,0.86
32.0,0.86
33.0,0.8599999999999999
34.0,0.7384000000000029
35.0,0.5594222222222265
36.0,0.3889333333333391
37.0,0.32
38.0,0.32
39.0,0.32
40.0,0.3635111111111092
41.0,0.3635111111111092
42.0,0.4012888888888875
43.0,0.41911111111111105
44.0,0.42
45.0,0.42
46.0,0.42
47.0,0.42
48.0,0.42
49.0,0.42
50.0,0.42
51.0,0.42
52.0,0.42
53.0,0.42
54.0,0.4071111111111141
55.0,0.30737777777778386
56.0,0.30737777777778386
57.0,0.30737777777778386
58.0,0.2266666666666693
59.0,0.2266666666666693
60.0,0.2
61.0,0.12480000000000238
62.0,0.14013333333331973
63.0,0.28746666666665577
64.0,0.28746666666665577
65.0,0.4095111111111078
66.0,0.5139111111111003
67.0,0.6891555555555497
68.0,0.6891555555555497
69.0,0.8987555555555512
70.0,0.9499999999999998
71.0,0.8598666666666678
72.0,0.7035333333333336
73.0,0.6114222222222219
74.0,0.5430222222222217
75.0,0.43826666666666464
76.0,0.3316444444444415
77.0,0.2648444444444439
78.0,0.2648444444444439
79.0,0.26
80.0,0.26
81.0,0.26
82.0,0.26
83.0,0.2407999999999952
84.0,0.2407999999999952
85.0,0.2407999999999952
86.0,0.18191111111111052
87.0,0.2439111111111279
88.0,0.2439111111111279
89.0,0.4483111111111247
90.0,0.4483111111111247
91.0,0.4483111111111247
92.0,0.4483111111111247
93.0,0.5593333333333416
