Time(sec),ann5
0.0,0.5
1.0,0.5
2.0,0.5
3.0,0.5
4.0,0.5
5.0,0.5
6.0,0.5
7.0,0.5
8.0,0.5
9.0,0.5
10.0,0.5
11.0,0.5
12.0,0.5
13.0,0.4972888888888889
14.0,0.3801333333333329
15.0,0.3801333333333329
16.0,0.3801333333333329
17.0,0.2988444444444444
18.0,0.2988444444444444
19.0,0.289
20.0,0.289
21.0,0.18848888888888904
22.0,0.1390222222222225
23.0,0.2394222222222203
24.0,0.3965555555555541
25.0,0.5363333333333329
26.0,0.6886666666666635
27.0,0.8282222222222222
28.0,0.83
29.0,0.8477333333333331
30.0,0.8757777777777763
31.0,0.8757777777777763
32.0,0.8757777777777763
33.0,0.9186222222222222
34.0,0.6863333333333369
35.0,0.6863333333333369
36.0,0.392577777777789
37.0,0.392577777777789
38.0,0.392577777777789
39.0,0.392577777777789
40.0,0.10826666666667026
41.0,0.07
42.0,0.07484444444444363
43.0,0.2787555555555504
44.0,0.3209333333333331
45.0,0.5258666666666547
46.0,0.5258666666666547
47.0,0.51
48.0,0.51
49.0,0.5099999999999999
50.0,0.5099999999999999
51.0,0.5099999999999999
52.0,0.51
53.0,0.4562222222222333
54.0,0.3456888888888918
55.0,0.3456888888888918
56.0,0.3456888888888918
57.0,0.27697777777778243
58.0,0.27697777777778243
59.0,0.19540000000000507
60.0,0.13977777777778036
61.0,0.03231111111111328
62.0,0.06999999999998854
63.0,0.2475555555555509
64.0,0.2475555555555509
65.0,0.42082222222221255
66.0,0.42082222222221255
67.0,0.6782222222222136
68.0,0.6782222222222136
69.0,0.8181555555555513
70.0,0.97
71.0,0.925955555555556
72.0,0.7877000000000003
73.0,0.5741333333333322
74.0,0.3096888888888851
75.0,0.3096888888888851
76.0,0.3096888888888851
77.0,0.3096888888888851
78.0,0.3096888888888851
79.0,0.3096888888888851
80.0,0.3096888888888851
81.0,0.08564444444444404
82.0,0.05982222222222041
83.0,0.0
84.0,0.03
85.0,0.03
86.0,0.030000000000000006
87.0,0.03
88.0,0.3772222222222519
89.0,0.3772222222222519
90.0,0.3772222222222519
91.0,0.5513333333333414
92.0,0.5513333333333414
93.0,0.5513333333333414
94.0,0.5513333333333414
95.0,0.5513333333333414
96.0,0.5557333333333314
97.0,0.5557333333333314
98.0,0.5600000000000002
99.0,0.56808888888889
100.0,0.5747111111111138
101.0,0.5970666666666684
102.0,0.62
103.0,0.6729555555555634
104.0,0.6717777777777693
105.0,0.6157333333333208
106.0,0.5999999999999999
107.0,0.6
108.0,0.6
109.0,0.6
110.0,0.6000000000000001
111.0,0.6000000000000001
112.0,0.5999999999999999
113.0,0.5999999999999999
114.0,0.6
115.0,0.6
116.0,0.6
117.0,0.6
118.0,0.5999999999999999
119.0,0.6
120.0,0.6
121.0,0.6
122.0,0.6
123.0,0.6
124.0,0.6
125.0,0.6
126.0,0.6000000000000001
127.0,0.6000000000000001
128.0,0.6
129.0,0.6
130.0,0.6
131.0,0.6
132.0,0.6
133.0,0.6
134.0,0.5999999999999999
135.0,0.6000000000000002
136.0,0.6000000000000001
137.0,0.5999999999999999
138.0,0.6
139.0,0.5999999999999999
140.0,0.6
141.0,0.6
142.0,0.5860444444444181
143.0,0.4420888888888016
144.0,0.4420888888888016
145.0,0.13911111111095215
146.0,0.13911111111095215
147.0,0.0
148.0,0.03791111111117406
149.0,0.03791111111117406
150.0,0.20164444444452947
151.0,0.20164444444452947
152.0,0.20164444444452947
153.0,0.33060000000005585
154.0,0.33060000000005585
155.0,0.4145777777778036
156.0,0.4145777777778036
157.0,0.4949555555556028
158.0,0.5722222222222614
159.0,0.65
160.0,0.65
161.0,0.6380444444444157
162.0,0.4543999999999594
163.0,0.3742666666665684
164.0,0.3742666666665684
165.0,0.2322222222221413
166.0,0.2322222222221413
167.0,0.2322222222221413
168.0,0.09275555555549887
169.0,0.0
170.0,0.11113333333339492
171.0,0.22528888888890145
172.0,0.2300000000000001
173.0,0.23000000000000004
174.0,0.3342444444445829
175.0,0.5747555555556811
176.0,0.7715555555556941
177.0,0.7715555555556941
178.0,0.8639111111109861
179.0,0.7520444444443718
180.0,0.6668888888888511
181.0,0.5502222222221401
182.0,0.437066666666567
183.0,0.437066666666567
184.0,0.24053333333318264
185.0,0.24053333333318264
186.0,0.24053333333318264
187.0,0.24053333333318264
188.0,0.24053333333318264
189.0,0.24053333333318264
190.0,0.07515555555547883
191.0,0.0
192.0,0.05000000000000001
193.0,0.07
194.0,0.07
195.0,0.22195555555570104
196.0,0.3472888888890106
197.0,0.3472888888890106
198.0,0.4991555555556468
199.0,0.4991555555556468
200.0,0.4991555555556468
201.0,0.5300000000000001
202.0,0.9333333333335266
203.0,0.9333333333335266
204.0,0.7195999999997889
205.0,0.3008222222217455
206.0,0.3008222222217455
207.0,0.36884444444462827
208.0,0.5120888888889705
209.0,0.5209333333332958
210.0,0.5634666666667253
211.0,0.5936000000000486
212.0,0.5741333333332004
213.0,0.36582222222203903
214.0,0.36582222222203903
215.0,0.23044444444440185
216.0,0.23044444444440185
217.0,0.1694000000002754
218.0,0.4575555555557188
219.0,0.4575555555557188
220.0,0.4575555555557188
221.0,0.4575555555557188
222.0,0.4575555555557188
223.0,0.5639555555555775
224.0,0.57
225.0,0.57
226.0,0.5651111111110921
227.0,0.56
228.0,0.56
229.0,0.56
230.0,0.56
231.0,0.5680888888888967
232.0,0.57
233.0,0.57
234.0,0.57
235.0,0.5700000000000001
236.0,0.5142666666666006
237.0,0.4175999999998961
238.0,0.3697777777777317
239.0,0.2702666666665489
240.0,0.2702666666665489
241.0,0.2702666666665489
242.0,0.5267555555556982
243.0,0.6100444444444872
244.0,0.7189333333336092
245.0,0.8908888888889019
246.0,0.8908888888889019
247.0,0.8908888888889019
248.0,0.8908888888889019
249.0,0.9118222222222312
250.0,0.9768888888889468
251.0,0.8695555555552714
252.0,0.7085333333331885
253.0,0.5035999999997068
254.0,0.41039999999990595
255.0,0.3528000000000131
256.0,0.3528000000000131
257.0,0.3528000000000131
258.0,0.3528000000000131
259.0,0.36
260.0,0.36
261.0,0.36
262.0,0.36
263.0,0.36
264.0,0.33
265.0,0.33
266.0,0.31
