Time(sec),ann4
0.0,0.5
1.0,0.5
2.0,0.5
3.0,0.5
4.0,0.5
5.0,0.5
6.0,0.5
7.0,0.5
8.0,0.5
9.0,0.5
10.0,0.5
11.0,0.5
12.0,0.5
13.0,0.4992888888888887
14.0,0.4188888888888885
15.0,0.34915555555555544
16.0,0.34915555555555544
17.0,0.34915555555555544
18.0,0.2984375000000001
19.0,0.2984375000000001
20.0,0.15893333333333354
21.0,0.055533333333333455
22.0,0.2621111111111071
23.0,0.2621111111111071
24.0,0.2621111111111071
25.0,0.7420444444444391
26.0,0.7420444444444391
27.0,0.9838222222222224
28.0,0.9539555555555566
29.0,0.9044888888888908
30.0,0.9044888888888908
31.0,0.9899999999999998
32.0,0.8898222222222246
33.0,0.8898222222222246
34.0,0.7061777777777833
35.0,0.7061777777777833
36.0,0.36991111111112507
37.0,0.13902222222221922
38.0,0.28848888888887964
39.0,0.28848888888887964
40.0,0.28848888888887964
41.0,0.28848888888887964
42.0,0.4690444444444402
43.0,0.4690444444444402
44.0,0.4690444444444402
45.0,0.5836444444444401
46.0,0.6419555555555551
47.0,0.67
48.0,0.66
49.0,0.6600000000000001
50.0,0.6599999999999999
51.0,0.66
52.0,0.66
53.0,0.6292444444444517
54.0,0.4648444444444521
55.0,0.3604444444444521
56.0,0.3604444444444521
57.0,0.3604444444444521
58.0,0.18911111111112325
59.0,0.18911111111112325
60.0,0.18911111111112325
61.0,0.0008888888888891541
62.0,0.12904444444441485
63.0,0.30244444444444
64.0,0.30244444444444
65.0,0.4347111111110961
66.0,0.4347111111110961
67.0,0.6198666666666562
68.0,0.8377777777777743
69.0,0.9280444444444436
70.0,0.7918222222222224
71.0,0.6840444444444453
72.0,0.4866000000000002
73.0,0.4866000000000002
74.0,0.4000000000000001
75.0,0.3325999999999977
76.0,0.3325999999999977
77.0,0.3325999999999977
78.0,0.2397333333333317
79.0,0.2397333333333317
80.0,0.2397333333333317
81.0,0.2397333333333317
82.0,0.2397333333333317
83.0,0.1480222222222192
84.0,0.03662222222222239
85.0,0.06439999999999779
86.0,0.022933333333332525
87.0,0.0908888888889024
88.0,0.29893333333334754
89.0,0.4279555555555686
90.0,0.4279555555555686
91.0,0.4279555555555686
92.0,0.4279555555555686
93.0,0.4279555555555686
94.0,0.5728444444444611
95.0,0.696400000000006
96.0,0.709533333333333
97.0,0.709533333333333
98.0,0.7108888888888896
99.0,0.75
100.0,0.7308888888888895
101.0,0.7308888888888895
102.0,0.7308888888888895
103.0,0.7702222222222286
104.0,0.78
105.0,0.7800000000000004
106.0,0.78
107.0,0.78
108.0,0.78
109.0,0.78
110.0,0.78
111.0,0.78
112.0,0.7800000000000001
113.0,0.7800000000000001
114.0,0.78
115.0,0.78
116.0,0.78
117.0,0.78
118.0,0.78
119.0,0.78
120.0,0.7800000000000001
121.0,0.78
122.0,0.7799999999999999
123.0,0.78
124.0,0.78
125.0,0.78
126.0,0.7800000000000002
127.0,0.7800000000000001
128.0,0.78
129.0,0.78
130.0,0.7799999999999999
131.0,0.78
132.0,0.78
133.0,0.78
134.0,0.78
135.0,0.7800000000000001
136.0,0.7800000000000001
137.0,0.7800000000000001
138.0,0.7800000000000001
139.0,0.7800000000000001
140.0,0.8103111111111273
141.0,0.8199999999999998
142.0,0.82
143.0,0.82
144.0,0.4029999999995512
145.0,0.4029999999995512
146.0,0.015066666666696378
147.0,0.015066666666696378
148.0,0.09400000000004892
149.0,0.12
150.0,0.16133333333337005
151.0,0.18448888888889867
152.0,0.24
153.0,0.24000000000000005
154.0,0.24000000000000005
155.0,0.29966666666678443
156.0,0.43724444444449295
157.0,0.4714222222222479
158.0,0.4714222222222479
159.0,0.4714222222222479
160.0,0.4714222222222479
161.0,0.5610222222222419
162.0,0.5438222222222133
163.0,0.35671111111103804
164.0,0.35671111111103804
165.0,0.2436444444443728
166.0,0.2436444444443728
167.0,0.2436444444443728
168.0,0.2436444444443728
169.0,0.12062222222213807
170.0,0.0
171.0,0.16951111111119405
172.0,0.27800000000008623
173.0,0.3942444444444968
174.0,0.5124888888889769
175.0,0.5124888888889769
176.0,0.6455111111111923
177.0,0.7172888888889632
178.0,0.7172888888889632
179.0,0.89
180.0,0.8964888888889077
181.0,0.8187333333333212
182.0,0.667511111111064
183.0,0.5714222222221357
184.0,0.3979111111109886
185.0,0.3046444444443833
186.0,0.3046444444443833
187.0,0.3046444444443833
188.0,0.3046444444443833
189.0,0.3046444444443833
190.0,0.1902222222221706
191.0,0.1902222222221706
192.0,0.12759999999994506
193.0,0.07715555555557764
194.0,0.1451555555555705
195.0,0.12093333333333027
196.0,0.35022222222231497
197.0,0.35022222222231497
198.0,0.4334666666667853
199.0,0.4334666666667853
200.0,0.4334666666667853
201.0,0.6436888888889715
202.0,0.8490000000000726
203.0,0.8676444444442611
204.0,0.606177777777557
205.0,0.3743999999998671
206.0,0.3743999999998671
207.0,0.3743999999998671
208.0,0.4537629629633654
209.0,0.4537629629633654
210.0,0.7107555555556678
211.0,0.85
212.0,0.7231111111109502
213.0,0.4525777777775082
214.0,0.4525777777775082
215.0,0.28448888888885165
216.0,0.21680000000044825
217.0,0.21680000000044825
218.0,0.6054222222225866
219.0,0.6054222222225866
220.0,0.6054222222225866
221.0,0.6054222222225866
222.0,0.6054222222225866
223.0,0.8113777777777299
224.0,0.71
225.0,0.7
226.0,0.7
227.0,0.7000000000000001
228.0,0.7
229.0,0.7
230.0,0.7
231.0,0.7
232.0,0.7
233.0,0.7
234.0,0.6228444444442772
235.0,0.5467111111110642
236.0,0.4550444444442854
237.0,0.3705777777776864
238.0,0.32431111111107763
239.0,0.30911111111110684
240.0,0.30911111111110684
241.0,0.30911111111110684
242.0,0.3776000000003089
243.0,0.6037777777779865
244.0,0.8061333333334874
245.0,0.912800000000082
246.0,0.912800000000082
247.0,0.912800000000082
248.0,0.9900000000000002
249.0,0.9527999999999864
250.0,0.99
251.0,0.8282222222219924
252.0,0.8282222222219924
253.0,0.598533333333025
254.0,0.29173333333294993
255.0,0.29173333333294993
256.0,0.29173333333294993
257.0,0.29173333333294993
258.0,0.08000000000000003
259.0,0.08
260.0,0.0817777777777857
261.0,0.4524000000000754
262.0,0.4524000000000754
263.0,0.4524000000000754
264.0,0.4524000000000754
265.0,0.4524000000000754
266.0,0.5936888888888638
