Time_seconds,Data
243.5,0.44
244,0.71
244.5,0.83
245,0.86
245.5,0.88
246,0.9
246.5,0.92
247,0.93
247.5,0.93
248,0.93
248.5,0.96
249,0.99
249.5,0.99
250,0.97
250.5,0.98
251,0.95
251.5,0.95
252,0.95
252.5,0.85
253,0.59
253.5,0.5
254,0.48
254.5,0.49
255,0.51
255.5,0.5
256,0.5
256.5,0.51
257,0.49
257.5,0.46
258,0.43
258.5,0.43
259,0.43
259.5,0.43
260,0.43
260.5,0.43
261,0.42
261.5,0.42
262,0.42
262.5,0.44
263,0.46
263.5,0.47
264,0.44
264.5,0.64
