Time_seconds,Data
197.5,0.5
198,0.5
198.5,0.56
199,0.57
199.5,0.57
200,0.57
200.5,0.57
201,0.57
201.5,0.57
202,0.65
202.5,0.86
203,0.93
203.5,0.98
204,0.89
204.5,0.57
205,0.31
205.5,0.26
206,0.27
206.5,0.39
207,0.48
207.5,0.49
208,0.49
208.5,0.49
209,0.49
209.5,0.49
210,0.49
210.5,0.49
211,0.49
211.5,0.49
212,0.49
212.5,0.42
213,0.35
213.5,0.3
214,0.26
214.5,0.24
215,0.23
215.5,0.23
216,0.23
216.5,0.31
217,0.39
217.5,0.46
218,0.54
218.5,0.54
219,0.54
219.5,0.54
220,0.54
220.5,0.54
221,0.58
221.5,0.6
222,0.6
222.5,0.6
223,0.6
223.5,0.6
224,0.6
224.5,0.6
225,0.6
225.5,0.6
226,0.6
226.5,0.6
227,0.6
227.5,0.6
228,0.6
228.5,0.6
229,0.6
229.5,0.6
230,0.6
230.5,0.6
231,0.59
231.5,0.53
232,0.48
232.5,0.42
233,0.38
233.5,0.38
234,0.38
234.5,0.38
235,0.38
235.5,0.38
236,0.38
236.5,0.38
237,0.38
237.5,0.38
238,0.38
238.5,0.38
239,0.38
239.5,0.28
240,0.26
240.5,0.24
241,0.23
241.5,0.23
242,0.47
242.5,0.57
243,0.69
243.5,0.76
244,0.92
244.5,0.92
245,0.99
245.5,0.99
246,0.99
246.5,0.99
247,0.99
247.5,0.99
248,0.99
248.5,0.99
249,0.99
249.5,0.99
250,0.99
250.5,0.99
251,0.99
251.5,0.99
252,0.99
252.5,0.96
253,0.89
253.5,0.83
254,0.76
254.5,0.58
255,0.45
255.5,0.37
256,0.31
256.5,0.31
257,0.31
257.5,0.31
258,0.31
258.5,0.33
259,0.36
259.5,0.36
260,0.36
260.5,0.36
261,0.36
261.5,0.36
262,0.36
262.5,0.36
263,0.36
263.5,0.36
264,0.36
264.5,0.38
