Time_seconds,Data
0,0.5
0.5,0.5
1,0.56
1.5,0.63
2,0.65
2.5,0.65
3,0.65
3.5,0.65
4,0.65
4.5,0.65
5,0.65
5.5,0.65
6,0.65
6.5,0.65
7,0.64
7.5,0.66
8,0.66
8.5,0.66
9,0.66
9.5,0.66
10,0.66
10.5,0.56
11,0.43
11.5,0.33
12,0.23
12.5,0.18
13,0.15
13.5,0.1
14,0.06
14.5,0.06
15,0.04
15.5,0.01
16,0
16.5,0
17,0
17.5,0
18,0
18.5,0
19,0
19.5,0
20,0
20.5,0
21,0
21.5,0
22,0
22.5,0.396666666666667
23,0.79
23.5,0.84
24,0.84
24.5,0.88
25,0.93
25.5,0.99
26,0.99
26.5,0.99
27,0.99
27.5,0.99
28,0.99
28.5,0.99
29,0.99
29.5,0.99
30,0.99
30.5,0.99
31,0.99
31.5,0.99
32,0.99
32.5,0.99
33,0.99
33.5,0.99
34,0.87
34.5,0.85
35,0.61
35.5,0.29
36,0.33
36.5,0.38
37,0.38
37.5,0.38
38,0.38
38.5,0.38
39,0.38
39.5,0.38
40,0.38
40.5,0.38
41,0.38
41.5,0.38
42,0.38
42.5,0.4
43,0.49
43.5,0.52
44,0.54
44.5,0.59
45,0.59
45.5,0.59
46,0.59
46.5,0.66
47,0.75
47.5,0.77
48,0.78
48.5,0.78
49,0.78
49.5,0.78
50,0.78
50.5,0.78
51,0.78
51.5,0.77
52,0.74
52.5,0.7
53,0.56
53.5,0.505
54,0.39
54.5,0.33
55,0.32
55.5,0.31
56,0.3
56.5,0.3
57,0.2
57.5,0.04
58,0
58.5,0
59,0
59.5,0
60,0
60.5,0
61,0
61.5,0
62,0
62.5,0.01
63,0.01
63.5,0.01
64,0
64.5,0.14
65,0.6
65.5,0.72
66,0.9
66.5,0.91
67,0.98
67.5,0.9
68,0.97
68.5,0.97
69,0.97
69.5,0.97
70,0.97
70.5,0.95
71,0.76
71.5,0.63
72,0.54
72.5,0.47
73,0.33
73.5,0.29
74,0.25
74.5,0.2
75,0.14
75.5,0.11
76,0.11
76.5,0.11
77,0.11
77.5,0.11
78,0.11
78.5,0.11
79,0.11
79.5,0.11
80,0.11
80.5,0.11
81,0.11
81.5,0.11
82,0.1
82.5,0.07
83,0.03
83.5,0
84,0
84.5,0
85,0
85.5,0
86,0
86.5,0
87,0.17
87.5,0.26
88,0.36
88.5,0.47
89,0.595
89.5,0.67
90,0.67
90.5,0.67
91,0.67
91.5,0.72
92,0.815
92.5,0.88
93,0.89
93.5,0.89
94,0.89
94.5,0.89
95,0.89
95.5,0.89
96,0.89
96.5,0.89
97,0.89
97.5,0.9
98,0.9
98.5,0.91
99,0.91
99.5,0.91
100,0.91
100.5,0.91
101,0.9
101.5,0.9
102,0.9
102.5,0.9
103,0.9
103.5,0.9
104,0.9
104.5,0.9
105,0.9
105.5,0.9
106,0.9
106.5,0.9
107,0.9
107.5,0.9
108,0.9
108.5,0.9
109,0.9
109.5,0.9
110,0.9
110.5,0.9
111,0.9
111.5,0.9
112,0.9
112.5,0.9
113,0.9
113.5,0.9
114,0.9
114.5,0.9
115,0.9
115.5,0.9
116,0.9
116.5,0.9
117,0.9
117.5,0.88
118,0.625
118.5,0.56
119,0.49
119.5,0.45
120,0.45
120.5,0.45
121,0.45
121.5,0.45
122,0.45
122.5,0.45
123,0.45
123.5,0.45
124,0.45
124.5,0.45
125,0.45
125.5,0.48
126,0.48
126.5,0.5
127,0.51
127.5,0.51
128,0.51
128.5,0.5
129,0.5
129.5,0.5
130,0.5
130.5,0.5
131,0.5
131.5,0.5
132,0.5
132.5,0.5
133,0.5
133.5,0.5
134,0.5
134.5,0.5
135,0.5
135.5,0.5
136,0.5
136.5,0.51
137,0.51
137.5,0.51
138,0.51
138.5,0.51
139,0.51
139.5,0.51
140,0.51
140.5,0.51
141,0.51
141.5,0.51
142,0.51
142.5,0.51
143,0.51
143.5,0.51
144,0.475
144.5,0
145,0
145.5,0
146,0
146.5,0
147,0
147.5,0
148,0.02
148.5,0.06
149,0.13
149.5,0.15
150,0.17
150.5,0.2
151,0.27
151.5,0.31
152,0.34
152.5,0.36
153,0.42
153.5,0.46
154,0.51
154.5,0.54
155,0.54
155.5,0.59
156,0.65
156.5,0.67
157,0.68
157.5,0.71
158,0.72
158.5,0.72
159,0.72
159.5,0.72
160,0.72
160.5,0.72
161,0.72
161.5,0.71
162,0.71
162.5,0.71
163,0.71
163.5,0.71
164,0.69
164.5,0.55
165,0.41
165.5,0.36
166,0.31
166.5,0.23
167,0.14
167.5,0.05
168,0.04
168.5,0.01
169,0
169.5,0
170,0
170.5,0
171,0
171.5,0.08
172,0.22
172.5,0.38
173,0.51
173.5,0.68
174,0.785
174.5,0.91
175,0.92
175.5,0.99
176,0.99
176.5,0.99
177,0.99
177.5,0.99
178,0.99
178.5,0.99
179,0.99
179.5,0.98
180,0.91
180.5,0.82
181,0.75
181.5,0.7
182,0.65
182.5,0.58
183,0.54
183.5,0.52
184,0.46
184.5,0.4
185,0.35
185.5,0.3
186,0.25
186.5,0.22
187,0.15
187.5,0.13
188,0.11
188.5,0.09
189,0.09
189.5,0.09
190,0.09
190.5,0.09
191,0.09
191.5,0.09
192,0.09
192.5,0.09
193,0.03
193.5,0
194,0
194.5,0
195,0
195.5,0
196,0
196.5,0
197,0
197.5,0.43
198,0.59
198.5,0.68
199,0.73
199.5,0.79
200,0.79
200.5,0.79
201,0.79
201.5,0.79
202,0.95
202.5,0.99
203,0.99
203.5,0.99
204,0.99
204.5,0.81
205,0.695
205.5,0.61
206,0.62
206.5,0.79
207,0.85
207.5,0.88
208,0.89
208.5,0.91
209,0.92
209.5,0.92
210,0.92
210.5,0.92
211,0.92
211.5,0.92
212,0.92
212.5,0.84
213,0.7
213.5,0.55
214,0.45
214.5,0.37
215,0.37
215.5,0.37
216,0.315
216.5,0.25
217,0.42
217.5,0.48
218,0.56
218.5,0.59
219,0.6
219.5,0.6
220,0.6
220.5,0.6
221,0.6
221.5,0.6
222,0.6
222.5,0.6
223,0.6
223.5,0.6
224,0.6
224.5,0.6
225,0.6
225.5,0.6
226,0.6
226.5,0.6
227,0.6
227.5,0.6
228,0.6
228.5,0.6
229,0.6
229.5,0.55
230,0.42
230.5,0.31
231,0.22
231.5,0.13
232,0.12
232.5,0.12
233,0.12
233.5,0.12
234,0.12
234.5,0.11
235,0.11
235.5,0.11
236,0.11
236.5,0.11
237,0.08
237.5,0.06
238,0.03
238.5,0.03
239,0.03
239.5,0.03
240,0.03
240.5,0.03
241,0.03
241.5,0.07
242,0.56
242.5,0.76
243,0.88
243.5,0.88
244,0.88
244.5,0.88
245,0.99
245.5,0.99
246,0.99
246.5,0.99
247,0.99
247.5,0.99
248,0.99
248.5,0.99
249,0.99
