Time_seconds,Data
0,0.5
0.5,0.5
1,0.5
1.5,0.5
2,0.5
2.5,0.5
3,0.5
3.5,0.5
4,0.5
4.5,0.5
5,0.49
5.5,0.49
6,0.49
6.5,0.49
7,0.49
7.5,0.49
8,0.49
8.5,0.49
9,0.49
9.5,0.49
10,0.49
10.5,0.49
11,0.49
11.5,0.49
12,0.49
12.5,0.49
13,0.49
13.5,0.43
14,0.4
14.5,0.4
15,0.4
15.5,0.4
16,0.4
16.5,0.4
17,0.37
17.5,0.36
18,0.28
18.5,0.28
19,0.28
19.5,0.28
20,0.28
20.5,0.28
21,0.28
21.5,0.28
22,0.28
22.5,0.28
23,0.32
23.5,0.35
24,0.41
24.5,0.46
25,0.57
25.5,0.68
26,0.7
26.5,0.73
27,0.74
27.5,0.74
28,0.74
28.5,0.74
29,0.74
29.5,0.74
30,0.74
30.5,0.74
31,0.74
31.5,0.74
32,0.74
32.5,0.74
33,0.74
33.5,0.73
34,0.7
34.5,0.59
35,0.49
35.5,0.38
36,0.28
36.5,0.22
37,0.2
37.5,0.22
38,0.23
38.5,0.24
39,0.28
39.5,0.28
40,0.315
40.5,0.4
41,0.43
41.5,0.43
42,0.41
42.5,0.41
43,0.41
43.5,0.41
44,0.46
44.5,0.48
45,0.49
45.5,0.52
46,0.52
46.5,0.52
47,0.52
47.5,0.52
48,0.57
48.5,0.57
49,0.57
49.5,0.57
50,0.57
50.5,0.57
51,0.58
51.5,0.62
52,0.62
52.5,0.63
53,0.63
53.5,0.615
54,0.515
54.5,0.48
55,0.47
55.5,0.31
56,0.28
56.5,0.28
57,0.27
57.5,0.27
58,0.25
58.5,0.16
59,0.13
59.5,0.08
60,0.07
60.5,0.07
61,0.07
61.5,0.15
62,0.21
62.5,0.27
63,0.31
63.5,0.37
64,0.48
64.5,0.6
65,0.68
65.5,0.75
66,0.83
66.5,0.92
67,0.94
67.5,0.94
68,0.92
68.5,0.92
69,0.92
69.5,0.9
70,0.85
70.5,0.8
71,0.78
71.5,0.75
72,0.67
72.5,0.64
73,0.61
73.5,0.57
74,0.48
74.5,0.42
75,0.39
75.5,0.39
76,0.39
76.5,0.37
77,0.29
77.5,0.265
78,0.21
78.5,0.2
79,0.19
79.5,0.16
80,0.13
80.5,0.11
81,0.11
81.5,0.11
82,0.11
82.5,0.11
83,0.11
83.5,0.11
84,0.11
84.5,0.11
85,0.11
85.5,0.11
86,0.1
86.5,0.13
87,0.17
87.5,0.27
88,0.36
88.5,0.44
89,0.47
89.5,0.5
90,0.63
90.5,0.73
91,0.8
91.5,0.85
92,0.87
92.5,0.87
93,0.87
93.5,0.87
94,0.87
94.5,0.87
95,0.87
95.5,0.87
96,0.87
96.5,0.87
97,0.87
97.5,0.87
98,0.75
98.5,0.75
99,0.75
99.5,0.75
100,0.75
100.5,0.75
101,0.75
101.5,0.75
102,0.75
102.5,0.75
103,0.75
103.5,0.75
104,0.75
104.5,0.75
105,0.75
105.5,0.75
106,0.75
106.5,0.75
107,0.75
107.5,0.75
108,0.75
108.5,0.75
109,0.75
109.5,0.75
110,0.75
110.5,0.75
111,0.75
111.5,0.75
112,0.75
112.5,0.77
113,0.8
113.5,0.8
114,0.8
114.5,0.8
115,0.81
115.5,0.83
116,0.83
116.5,0.84
117,0.85
117.5,0.85
118,0.86
118.5,0.86
119,0.86
119.5,0.86
120,0.86
120.5,0.86
121,0.86
121.5,0.86
122,0.86
122.5,0.86
123,0.86
123.5,0.86
124,0.86
124.5,0.86
125,0.86
125.5,0.86
126,0.86
126.5,0.86
127,0.86
127.5,0.86
128,0.86
128.5,0.86
129,0.86
129.5,0.86
130,0.86
130.5,0.86
131,0.86
131.5,0.86
132,0.86
132.5,0.86
133,0.86
133.5,0.86
134,0.86
134.5,0.86
135,0.86
135.5,0.86
136,0.86
136.5,0.86
137,0.86
137.5,0.86
138,0.86
138.5,0.86
139,0.86
139.5,0.86
140,0.86
140.5,0.86
141,0.86
141.5,0.86
142,0.86
142.5,0.86
143,0.86
143.5,0.86
144,0.78
144.5,0.58
145,0.48
145.5,0.31
146,0.2
146.5,0
147,0
147.5,0
148,0
148.5,0
149,0
149.5,0
150,0.13
150.5,0.18
151,0.22
151.5,0.32
152,0.41
152.5,0.52
153,0.58
153.5,0.58
154,0.645
154.5,0.75
155,0.85
155.5,0.86
156,0.86
156.5,0.86
157,0.86
157.5,0.81
158,0.78
158.5,0.76
159,0.76
159.5,0.87
160,0.9
160.5,0.89
161,0.8
161.5,0.67
162,0.63
162.5,0.57
163,0.52
163.5,0.52
164,0.48
164.5,0.39
165,0.27
165.5,0.2
166,0.19
166.5,0.15
167,0.15
167.5,0.14
168,0.14
168.5,0.14
169,0.13
169.5,0.06
170,0
170.5,0.11
171,0.25
171.5,0.335
172,0.46
172.5,0.58
173,0.68
173.5,0.75
174,0.85
174.5,0.9
175,0.92
175.5,0.97
176,0.97
176.5,0.99
177,0.84
177.5,0.82
178,0.81
178.5,0.81
179,0.99
179.5,0.99
180,0.99
180.5,0.99
181,0.99
181.5,0.89
182,0.86
182.5,0.79
183,0.76
183.5,0.66
184,0.47
184.5,0.4
185,0.4
185.5,0.4
186,0.4
186.5,0.37
187,0.3
187.5,0.3
188,0.29
188.5,0.29
189,0.29
189.5,0.26
190,0.25
190.5,0.25
191,0.25
191.5,0.25
192,0.25
192.5,0.25
193,0.25
193.5,0.18
194,0.18
194.5,0.17
195,0.15
195.5,0.15
196,0.29
196.5,0.38
197,0.5
197.5,0.54
198,0.63
198.5,0.72
199,0.74
199.5,0.74
200,0.75
200.5,0.75
201,0.74
201.5,0.74
202,0.78
202.5,0.88
203,0.96
203.5,0.88
204,0.71
204.5,0.62
205,0.49
205.5,0.48
206,0.45
206.5,0.57
207,0.57
207.5,0.62
208,0.7
208.5,0.74
209,0.84
209.5,0.9
210,0.96
210.5,0.96
211,0.91
211.5,0.94
212,0.98
212.5,0.82
213,0.78
213.5,0.76
214,0.75
214.5,0.66
215,0.54
215.5,0.49
216,0.44
216.5,0.34
217,0.5
217.5,0.61
218,0.73
218.5,0.865
219,0.87
219.5,0.87
220,0.86
220.5,0.86
221,0.86
221.5,0.85
222,0.85
222.5,0.85
223,0.85
223.5,0.85
224,0.85
224.5,0.85
225,0.86
225.5,0.86
226,0.86
226.5,0.86
227,0.86
227.5,0.86
228,0.86
228.5,0.86
229,0.85
229.5,0.85
230,0.85
230.5,0.85
231,0.85
231.5,0.85
232,0.77
232.5,0.64
233,0.57
233.5,0.53
234,0.44
234.5,0.41
235,0.34
235.5,0.33
236,0.28
236.5,0.24
237,0.17
237.5,0.14
238,0.13
238.5,0.13
239,0.13
239.5,0.13
240,0.13
240.5,0.12
241,0.12
241.5,0.12
242,0.3
242.5,0.49
243,0.64
243.5,0.81
