Time_seconds,Data
244.5,0.93
245,0.99
245.5,0.99
246,0.99
246.5,0.99
247,0.99
247.5,0.99
248,0.95
248.5,0.95
249,0.94
249.5,0.99
250,0.99
250.5,0.99
251,0.99
251.5,0.99
252,0.9
252.5,0.81
253,0.68
253.5,0.56
254,0.4
254.5,0.2
255,0.11
255.5,0.08
256,0.08
256.5,0.08
257,0.08
257.5,0.08
258,0.08
258.5,0.08
259,0.08
259.5,0.08
260,0.08
260.5,0.08
261,0.16
261.5,0.3
262,0.41
262.5,0.47
263,0.5
263.5,0.55
264,0.6
264.5,0.6
