Time_seconds,Data
0,0.47
0.5,0.47
1,0.47
1.5,0.47
2,0.47
2.5,0.47
3,0.46
3.5,0.46
4,0.46
4.5,0.46
5,0.46
5.5,0.46
6,0.46
6.5,0.47
7,0.47
7.5,0.47
8,0.47
8.5,0.47
9,0.47
9.5,0.44
10,0.38
10.5,0.31
11,0.2
11.5,0.24
12,0.24
12.5,0.24
13,0.24
13.5,0.24
14,0.2
14.5,0.15
15,0.15
15.5,0.15
16,0.14
16.5,0.11
17,0.1
17.5,0.1
18,0.1
18.5,0.09
19,0.07
19.5,0.07
20,0.07
20.5,0.07
21,0.06
21.5,0.06
22,0.06
22.5,0.06
23,0.11
23.5,0.21
24,0.42
24.5,0.68
25,0.81
25.5,0.85
26,0.9
26.5,0.92
27,0.92
27.5,0.92
28,0.92
28.5,0.92
29,0.92
29.5,0.92
30,0.92
30.5,0.93
31,0.93
31.5,0.93
32,0.93
32.5,0.91
33,0.87
33.5,0.86
34,0.82
34.5,0.78
35,0.75
35.5,0.45
36,0.175
36.5,0.02
37,0.02
37.5,0.02
38,0.03
38.5,0.03
39,0.02
39.5,0.03
40,0.03
40.5,0.04
41,0.03
41.5,0.03
42,0.04
42.5,0.04
43,0.05
43.5,0.05
44,0.05
44.5,0.05
45,0.05
45.5,0.05
46,0.05
46.5,0.05
47,0.05
47.5,0.05
48,0.05
48.5,0.05
49,0.05
49.5,0.05
50,0.05
50.5,0.05
51,0.05
51.5,0.05
52,0.05
52.5,0.05
53,0.05
53.5,0.05
54,0
54.5,0
55,0
55.5,0
56,0
56.5,0
57,0
57.5,0
58,0
58.5,0
59,0
59.5,0
60,0
60.5,0
61,0
61.5,0
62,0
62.5,0
63,0
63.5,0
64,0
64.5,0
65,0.03
65.5,0.09
66,0.46
66.5,0.63
67,0.64
67.5,0.64
68,0.66
68.5,0.66
69,0.66
69.5,0.66
70,0.68
70.5,0.68
71,0.68
71.5,0.68
72,0.68
72.5,0.68
73,0.68
73.5,0.68
74,0.68
74.5,0.68
75,0.68
75.5,0.68
76,0.69
76.5,0.7
77,0.65
77.5,0.65
78,0.58
78.5,0.43
79,0.35
79.5,0.34
80,0.32
80.5,0.26
81,0.16
81.5,0.16
82,0.16
82.5,0.16
83,0.15
83.5,0.15
84,0.15
84.5,0.15
85,0.16
85.5,0.16
86,0.16
86.5,0.16
87,0.16
87.5,0.16
88,0.2
88.5,0.33
89,0.47
89.5,0.57
90,0.57
90.5,0.62
91,0.64
91.5,0.64
92,0.64
92.5,0.64
93,0.64
93.5,0.645
94,0.64
94.5,0.64
95,0.64
95.5,0.64
96,0.64
96.5,0.64
97,0.64
97.5,0.64
98,0.64
98.5,0.64
99,0.64
99.5,0.64
100,0.64
100.5,0.65
101,0.65
101.5,0.65
102,0.65
102.5,0.65
103,0.65
103.5,0.65
104,0.65
104.5,0.65
105,0.65
105.5,0.63
106,0.6
106.5,0.59
107,0.58
107.5,0.545
108,0.54
108.5,0.53
109,0.53
109.5,0.53
110,0.53
110.5,0.53
111,0.53
111.5,0.53
112,0.53
112.5,0.53
113,0.53
113.5,0.53
114,0.53
114.5,0.53
115,0.53
115.5,0.53
116,0.53
116.5,0.51
117,0.48
117.5,0.47
118,0.39
118.5,0.39
119,0.39
119.5,0.38
120,0.38
120.5,0.38
121,0.36
121.5,0.36
122,0.36
122.5,0.36
123,0.36
123.5,0.36
124,0.36
124.5,0.36
125,0.36
125.5,0.36
126,0.35
126.5,0.35
127,0.35
127.5,0.35
128,0.35
128.5,0.35
129,0.35
129.5,0.33
130,0.32
130.5,0.31
131,0.31
131.5,0.31
132,0.31
132.5,0.31
133,0.31
133.5,0.31
134,0.31
134.5,0.31
135,0.31
135.5,0.31
136,0.31
136.5,0.31
137,0.31
137.5,0.31
138,0.31
138.5,0.31
139,0.31
139.5,0.31
140,0.31
140.5,0.31
141,0.31
141.5,0.31
142,0.31
142.5,0.31
143,0.29
143.5,0.27
144,0.2
144.5,0.12
145,0
145.5,0
146,0
146.5,0
147,0
147.5,0
148,0
148.5,0
149,0
149.5,0
150,0.01
150.5,0.07
151,0.07
151.5,0.07
152,0.08
152.5,0.11
153,0.16
153.5,0.17
154,0.17
154.5,0.19
155,0.2
155.5,0.26
156,0.29
156.5,0.3
157,0.35
157.5,0.41
158,0.46
158.5,0.5
159,0.54
159.5,0.56
160,0.56
160.5,0.54
161,0.53
161.5,0.51
162,0.48
162.5,0.44
163,0.43
163.5,0.42
164,0.38
164.5,0.36
165,0.35
165.5,0.35
166,0.32
166.5,0.22
167,0.19
167.5,0.19
168,0.16
168.5,0.15
169,0.1
169.5,0.06
170,0.06
170.5,0.06
171,0.06
171.5,0.06
172,0.06
172.5,0.11
173,0.16
173.5,0.22
174,0.26
174.5,0.32
175,0.38
175.5,0.45
176,0.62
176.5,0.75
177,0.76
177.5,0.76
178,0.76
178.5,0.76
179,0.76
179.5,0.73
180,0.67
180.5,0.64
181,0.61
181.5,0.55
182,0.465
182.5,0.42
183,0.39
183.5,0.35
184,0.3
184.5,0.27
185,0.22
185.5,0.17
186,0.15
186.5,0.12
187,0.11
187.5,0.09
188,0.09
188.5,0.09
189,0.09
189.5,0.09
190,0.09
190.5,0.05
191,0.05
191.5,0.04
192,0.025
192.5,0.02
193,0
193.5,0
194,0
194.5,0.04
195,0.07
195.5,0.1
196,0.145
196.5,0.19
197,0.23
197.5,0.28
198,0.31
198.5,0.35
199,0.43
199.5,0.48
200,0.61
