Time_seconds,Data
0,0.5
1,0.600044444444444
2,0.65
3,0.65
4,0.65
5,0.65
6,0.649111111111111
7,0.653066666666667
8,0.66
9,0.66
10,0.589399999999999
11,0.353777777777777
12,0.197288888888889
13,0.116777777777777
14,0.0600444444444444
15,0.0189333333333332
16,0.000933333333333327
17,0
18,0
19,0
20,0
21,0
22,0.200859259259253
23,0.80991111111111
24,0.861066666666666
25,0.956533333333332
26,0.99
27,0.99
28,0.99
29,0.99
30,0.99
31,0.99
32,0.99
33,0.988133333333333
34,0.859200000000003
35,0.435577777777794
36,0.351111111111108
37,0.38
38,0.38
39,0.38
40,0.38
41,0.38
42,0.392533333333331
43,0.503955555555553
44,0.562577777777774
45,0.59
46,0.628088888888883
47,0.757777777777775
48,0.78
49,0.78
50,0.78
51,0.773244444444446
52,0.713555555555562
53,0.52922222222223
54,0.359488888888895
55,0.31408888888889
56,0.296222222222223
57,0.111333333333353
58,0
59,0
60,0
61,0
62,0.00719999999999916
63,0.00906666666666693
64,0.0830666666666491
65,0.656399999999985
66,0.903822222222219
67,0.951377777777782
68,0.967288888888889
69,0.97
70,0.955600000000001
71,0.69166666666667
72,0.502666666666668
73,0.305266666666667
74,0.215111111111111
75,0.118711111111111
76,0.11
77,0.11
78,0.11
79,0.11
80,0.11
81,0.11
82,0.0775999999999962
83,0.00884444444444223
84,0
85,0
86,0.0173777777777839
87,0.232933333333348
88,0.434133333333356
89,0.642577777777789
90,0.67
91,0.715155555555574
92,0.854133333333347
93,0.89
94,0.89
95,0.89
96,0.89
97,0.894888888888892
98,0.906000000000002
99,0.91
100,0.91
101,0.9
102,0.9
103,0.9
104,0.9
105,0.9
106,0.9
107,0.9
108,0.9
109,0.9
110,0.9
111,0.9
112,0.9
113,0.9
114,0.9
115,0.9
116,0.9
117,0.865111111111069
118,0.581199999999973
119,0.466755555555536
120,0.45
121,0.45
122,0.45
123,0.45
124,0.45
125,0.466888888888903
126,0.493866666666677
127,0.51
128,0.505111111111104
129,0.5
130,0.5
131,0.5
132,0.5
133,0.5
134,0.5
135,0.5
136,0.506000000000006
137,0.51
138,0.51
139,0.51
140,0.51
141,0.51
142,0.51
143,0.51
144,0.145244444444181
145,0
146,0
147,0
148,0.0525333333333766
149,0.145733333333356
150,0.198088888888933
151,0.29513333333337
152,0.354711111111137
153,0.447511111111155
154,0.529111111111134
155,0.575111111111169
156,0.663822222222247
157,0.699688888888918
158,0.72
159,0.72
160,0.72
161,0.716177777777769
162,0.71
163,0.71
164,0.587599999999859
165,0.376755555555486
166,0.251155555555457
167,0.0879111111110202
168,0.0224888888888507
169,0
170,0
171,0.0540888888889911
172,0.329111111111285
173,0.624977777777969
174,0.863844444444571
175,0.956955555555629
176,0.99
177,0.99
178,0.99
179,0.977866666666632
180,0.839822222222101
181,0.717288888888814
182,0.605911111111021
183,0.522533333333295
184,0.416088888888816
185,0.316955555555481
186,0.2244666666666
187,0.137244444444413
188,0.100177777777755
189,0.09
190,0.09
191,0.09
192,0.0844888888888709
193,0.00862222222219505
194,0
195,0
196,0
197,0.215422222222848
198,0.652888888889005
199,0.762377777777852
200,0.79
201,0.79
202,0.9674222222223
203,0.99
204,0.872888888888608
205,0.633555555555444
206,0.732266666666941
207,0.86560000000004
208,0.900666666666704
209,0.92
210,0.92
211,0.92
212,0.867066666666488
213,0.605777777777526
214,0.395511111111019
215,0.37
216,0.296022222222193
217,0.468355555555675
218,0.579111111111151
219,0.6
220,0.6
221,0.6
222,0.6
223,0.6
224,0.6
225,0.6
226,0.6
227,0.6
228,0.6
229,0.566088888888748
230,0.348644444444276
231,0.164199999999863
232,0.12
233,0.12
234,0.115111111111091
235,0.11
236,0.105377777777757
237,0.067466666666613
238,0.03
239,0.03
240,0.03
241,0.0611555555556952
242,0.668311111111626
243,0.88
244,0.903466666666777
245,0.99
246,0.99
247,0.99
248,0.99
249,0.99
250,0.99
251,0.99
252,0.99
253,0.879155555555138
254,0.521644444444013
255,0.300399999999987
256,0.3
257,0.3
258,0.3
259,0.3
260,0.3
261,0.3
262,0.3
263,0.30182222222223
264,0.475733333333481
