Time_seconds,Data
0,0.5
1,0.495066666666667
2,0.471822222222222
3,0.47
4,0.47
5,0.47
6,0.47
7,0.47
8,0.47
9,0.476
10,0.48
11,0.48
12,0.48
13,0.48
14,0.48
15,0.48
16,0.48
17,0.48
18,0.48
19,0.448933333333334
20,0.191466666666668
21,0.00408888888888897
22,0.0209777777777772
23,0.137022222222223
24,0.355733333333323
25,0.82
26,0.82
27,0.869155555555554
28,0.9
29,0.948688888888887
30,0.97
31,0.97
32,0.97
33,0.97
34,0.97
35,0.97
36,0.97
37,0.97
38,0.97
39,0.97
40,0.91762222222223
41,0.0467111111111169
42,0
43,0
44,0
45,0.36717777777777
46,0.477066666666664
47,0.49
48,0.49
49,0.49
50,0.480666666666669
51,0.441111111111101
52,0.482800000000001
53,0.48
54,0.46626666666667
55,0.244533333333351
56,0.059955555555564
57,0.01
58,0
59,0
60,0
61,0
62,0
63,0.108155555555539
64,0.312799999999989
65,0.482177777777767
66,0.582999999999998
67,0.646755555555548
68,0.911822222222211
69,0.947866666666672
70,0.826533333333333
71,0.84
72,0.84
73,0.660622222222227
74,0.279133333333334
75,0.204177777777778
76,0.122177777777777
77,0.0785999999999996
78,0.0500888888888869
79,0
80,0
81,0.0272000000000005
82,0.0241333333333349
83,0.0710666666666558
84,0
85,0
86,0
87,0
88,0.0250666666666719
89,0.126577777777801
90,0.462911111111146
91,0.590755555555552
92,0.535377777777775
93,0.53
94,0.53
95,0.53
96,0.526933333333332
97,0.54
98,0.54
99,0.54
100,0.54
101,0.54
102,0.54
103,0.54
104,0.54
105,0.526133333333333
106,0.53911111111111
107,0.512844444444442
108,0.51
109,0.51
110,0.51
111,0.51
112,0.511822222222224
113,0.557177777777781
114,0.53
115,0.556222222222226
116,0.563822222222226
117,0.57
118,0.56911111111111
119,0.56
120,0.56
121,0.56
122,0.56
123,0.56
124,0.56
125,0.56
126,0.552422222222219
127,0.55
128,0.55
129,0.55
130,0.55
131,0.55
132,0.55
133,0.55
134,0.55
135,0.55
136,0.55
137,0.548177777777775
138,0.54
139,0.54
140,0.54
141,0.54
142,0.54
143,0.54
144,0.284377777777608
145,0.0250222222221759
146,0
147,0
148,0
149,0
150,0
151,0.156044444444573
152,0.491733333333537
153,0.605066666666677
154,0.587999999999943
155,0.520933333333331
156,0.524888888888899
157,0.526755555555558
158,0.548888888888931
159,0.6
160,0.561199999999922
161,0.51
162,0.51
163,0.500933333333331
164,0.494666666666653
165,0.314044444444316
166,0.102266666666484
167,0
168,0
169,0
170,0
171,0.0439555555556653
172,0.21520000000036
173,0.56
174,0.676533333333512
175,0.760888888888891
176,0.870044444444506
177,0.931777777777819
178,0.95
179,0.95
180,0.95
181,0.946399999999989
182,0.647066666666447
183,0.37568888888884
184,0.248755555555509
185,0.217955555555528
186,0.19728888888888
187,0.18
188,0.18
189,0.18
190,0.184888888888904
191,0.127955555555391
192,0.0133999999999896
193,0.0117777777777838
194,0.04
195,0.0588444444444658
196,0.08
197,0.148577777778007
198,0.527688888888948
199,0.501911111111105
200,0.5
201,0.607377777778021
202,0.97111111111114
203,0.99
204,0.77279999999964
205,0.312088888888506
206,0.0390222222222189
207,0.117466666666709
208,0.350355555555792
209,0.748888888889059
210,0.893244444444561
211,0.95
212,0.900577777777608
213,0.60937777777758
214,0.51628888888879
215,0.0847555555554242
216,0.00377777777776348
217,0.141488888889317
218,0.519444444444599
219,0.61906666666667
220,0.62
221,0.62
222,0.62
223,0.573466666666494
224,0.524644444444465
225,0.53
226,0.53
227,0.53
228,0.53
229,0.53
230,0.53
231,0.527199999999988
232,0.52
233,0.379155555555343
234,0.282755555555505
235,0.262888888888925
236,0.256533333333242
237,0.170933333333329
238,0.17
239,0.167199999999988
240,0.139022222222164
241,0.0526666666666709
242,0.159955555555936
243,0.523111111111439
244,0.809422222222359
245,0.826577777777799
246,0.929333333333585
247,0.99
248,0.99
249,0.99
250,0.99
251,0.99
252,0.99
253,0.901555555555159
254,0.488222222221728
255,0.228399999999786
256,0.0979555555555198
257,0.09
258,0.10577777777782
259,0.14
260,0.142711111111123
261,0.18
262,0.18
263,0.206977777777876
264,0.25
